Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2012  363   10   45 363.4479   37.9600    4.9500  340.3852  368.5246   11.1536    4.8706  112.0637  -22.5239   77.6014   61.8568   0.000000   0.000000   0.007490   0.003425  -0.010915  -0.012062  2800.6034   0.257038   0.005556   29.7702   77.1740  160.6549    0.1304    0.6496    0.0680    0.7075  -269.4467   48.6455    9.0836    7.9652    2.8839
2012  363   10   50 363.4514   36.8600    4.8065  340.7001  368.8078   11.2075    3.9458  112.2788  -23.0240   79.8468   59.4018   0.000000   0.000000   0.007193   0.002852  -0.010045  -0.011121  2800.5923   0.246140   0.004768   29.7690   76.9249  161.8013    0.1304    0.6489    0.0680    0.7126  -275.7350   48.7379    9.0871    8.0033    2.9083
2012  363   10   55 363.4549   35.7700    4.6644  341.0815  369.1449   11.2715    3.0423  112.4939  -23.5506   81.8805   57.2063   0.000000   0.000000   0.006928   0.002397  -0.009325  -0.010335  2800.5820   0.236165   0.004133   29.7678   76.6905  162.9522    0.1304    0.6483    0.0680    0.7163  -280.5347   48.8304    9.1039    8.0467    2.9265
2012  363   11    0 363.4583   34.6700    4.5210  341.3846  369.4279   11.3254    2.1057  112.7090  -24.1307   83.7123   55.2330   0.000000   0.000000   0.006689   0.002029  -0.008719  -0.009671  2800.5723   0.226972   0.003613   29.7667   76.4710  164.1073    0.1304    0.6474    0.0680    0.7214  -286.8996   48.9228    9.1192    8.0834    2.9509
2012  363   11    5 363.4618   33.5700    4.3775  341.7002  369.7120   11.3794    1.1807  112.6373  -24.7422   85.2084   53.3517   0.000000   0.000000   0.006462   0.001730  -0.008191  -0.009091  2800.5632   0.218460   0.003183   29.7656   76.2664  165.2663    0.1304    0.6467    0.0680    0.7264  -293.7753   48.8926    9.1433    8.1206    2.9751
2012  363   11   10 363.4653   32.4800    4.2354  342.0036  369.9962   11.4335    0.2520  112.5656  -25.3927   86.5745   51.6358   0.000000   0.000000   0.006254   0.001483  -0.007737  -0.008588  2800.5546   0.210540   0.002823   29.7647   76.0770  166.4291    0.1304    0.6458    0.0680    0.7301  -299.1597   48.8625    9.1687    8.1565    2.9933
2012  363   11   15 363.4688   31.3800    4.0920  342.3860  370.3339   11.4975   -0.6598  112.4939  -26.0722   87.8242   50.0821   0.000000   0.000000   0.006067   0.001278  -0.007344  -0.008150  2800.5465   0.203136   0.002519   29.7637   75.9029  167.5953    0.1304    0.6452    0.0680    0.7351  -306.1283   48.8324    9.2096    8.1982    3.0175
2012  363   11   20 363.4722   30.2800    3.9485  342.7023  370.6188   11.5515   -1.5850  112.4222  -26.7956   88.9945   48.6382   0.000000   0.000000   0.005892   0.001106  -0.006998  -0.007763  2800.5387   0.196190   0.002260   29.7628   75.7441  168.7648    0.1304    0.6445    0.0680    0.7401  -313.1774   48.8022    9.2431    8.2335    3.0418
2012  363   11   25 363.4757   29.1800    3.8051  343.0187  370.9040   11.6056   -2.5103  112.3505  -27.5561   90.1009   47.2954   0.000000   0.000000   0.005730   0.000961  -0.006691  -0.007418  2800.5313   0.189654   0.002038   29.7620   75.6009  169.9372    0.1304    0.6437    0.0680    0.7439  -318.6244   48.7721    9.2758    8.2682    3.0599
2012  363   11   30 363.4792   28.0900    3.6629  343.3230  371.1893   11.6598   -3.4392  112.2788  -28.3558   91.1220   46.0733   0.000000   0.000000   0.005582   0.000838  -0.006420  -0.007112  2800.5242   0.183482   0.001846   29.7612   75.4733  171.1122    0.1304    0.6429    0.0680    0.7490  -325.7259   48.7419    9.3135    8.3038    3.0842
2012  363   11   35 363.4826   28.4300    3.7073  343.5362  371.5196   11.7244   -3.2607  112.2071  -28.6187   92.4495   45.1156   0.000000   0.000000   0.005466   0.000733  -0.006199  -0.006859  2800.5173   0.177621   0.001680   29.7604   75.3614  172.2896    0.1304    0.6416    0.0680    0.7555  -333.5029   48.7117    9.3574    8.3437    3.1148
2012  363   11   40 363.4861   30.2200    3.9407  343.5794  371.8423   11.7896   -1.9835  112.1354  -28.3141   94.0664   44.3996   0.000000   0.000000   0.005379   0.000643  -0.006022  -0.006652  2800.5107   0.172026   0.001534   29.7597   75.2652  173.4691    0.1304    0.6396    0.0680    0.7648  -343.7100   48.6814    9.4005    8.3846    3.1579
2012  363   11   45 363.4896   32.0000    4.1728  343.6227  372.1643   11.8546   -0.7144  112.0637  -27.9805   95.6233   43.7065   0.000000   0.000000   0.005296   0.000565  -0.005860  -0.006462  2800.5042   0.166675   0.001405   29.7590   75.1849  174.6503    0.1304    0.6376    0.0680    0.7728  -352.4352   48.6510    9.4428    8.4244    3.1948
2012  363   11   50 363.4931   33.7900    4.4062  343.6785  372.4879   11.9198    0.5744  111.9920  -27.6043   97.1206   43.0501   0.000000   0.000000   0.005216   0.000497  -0.005713  -0.006288  2800.4979   0.161551   0.001290   29.7583   75.1205  175.8330    0.1304    0.6357    0.0680    0.7822  -363.1319   48.6206    9.4897    8.4644    3.2378
2012  363   11   55 363.4965   35.5700    4.6383  343.7220  372.8101   11.9848    1.8436  111.9203  -27.2047   98.5379   42.4307   0.000000   0.000000   0.005141   0.000437  -0.005579  -0.006129  2800.4918   0.156635   0.001189   29.7577   75.0721  177.0168    0.1304    0.6337    0.0680    0.7915  -374.0870   48.5903    9.5384    8.5051    3.2808
2012  363   12    0 363.5000   37.3600    4.8717  343.7656  373.1331   12.0499    3.1208  111.8486  -26.7680   99.9083   41.8290   0.000000   0.000000   0.005068   0.000386  -0.005454  -0.005981  2800.4858   0.151913   0.001098   29.7571   75.0396  178.2014    0.1304    0.6317    0.0680    0.7995  -383.4700   48.5599    9.5860    8.5449    3.3177
2012  363   12    5 363.5035   39.1400    5.1039  343.8759  373.5087   12.1248    4.4033  111.9920  -26.2954  101.3694   41.3213   0.000000   0.000000   0.005007   0.000340  -0.005347  -0.005853  2800.4799   0.147369   0.001016   29.7565   75.0231  179.3865    0.1304    0.6299    0.0680    0.8088  -394.4292   48.6216    9.6440    8.5911    3.3607
2012  363   12   10 363.5069   40.9300    5.3373  343.9197  373.8319   12.1898    5.6805  112.1354  -25.7923  102.7959   40.8124   0.000000   0.000000   0.004945   0.000301  -0.005246  -0.005730  2800.4742   0.142991   0.000943   29.7559   75.0227  180.5717    0.1304    0.6279    0.0680    0.8169  -403.7457   48.6832    9.6908    8.6309    3.3976
2012  363   12   15 363.5104   42.7100    5.5694  343.9637  374.1545   12.2547    6.9498  112.2788  -25.2601  104.1559   40.3328   0.000000   0.000000   0.004887   0.000266  -0.005153  -0.005618  2800.4686   0.138769   0.000877   29.7554   75.0383  181.7568    0.1304    0.6259    0.0680    0.8263  -415.1985   48.7447    9.7416    8.6715    3.4406
2012  363   12   20 363.5139   44.5000    5.8028  344.0201  374.4787   12.3197    8.2386  112.4222  -24.6851  105.4802   39.8657   0.000000   0.000000   0.004831   0.000205  -0.005036  -0.005483  2800.4631   0.134730   0.000780   29.7548   75.0699  182.9415    0.1304    0.6240    0.0680    0.8356  -426.9314   48.8063    9.7938    8.7115    3.4835
2012  363   12   25 363.5174   46.2800    6.0349  344.0643  374.8014   12.3845    9.5079  112.5656  -24.0866  106.7326   39.4275   0.000000   0.000000   0.004778   0.000183  -0.004961  -0.005390  2800.4577   0.130823   0.000732   29.7543   75.1175  184.1253    0.1304    0.6221    0.0680    0.8437  -436.9454   48.8679    9.8450    8.7512    3.5204
2012  363   12   30 363.5208   48.0700    6.2683  344.1086  375.1250   12.4495   10.7852  112.7090  -23.4510  107.9306   39.0147   0.000000   0.000000   0.004728   0.000164  -0.004892  -0.005304  2800.4524   0.127041   0.000689   29.7539   75.1810  185.3081    0.1304    0.6201    0.0680    0.8530  -449.1898   48.9295    9.9001    8.7920    3.5633
2012  363   12   35 363.5243   49.6700    6.4770  344.0298  375.4274   12.5117   11.7955  112.8524  -22.9201  108.9340   38.6339   0.000000   0.000000   0.004682   0.000146  -0.004828  -0.005224  2800.4472   0.123377   0.000649   29.7534   75.2604  186.4894    0.1304    0.6167    0.0680    0.8584  -455.8544   48.9911    9.9494    8.8301    3.5878
2012  363   12   40 363.5278   51.0900    6.6621  343.8284  375.7093   12.5714   12.5469  112.9958  -22.4971  109.7443   38.2954   0.000000   0.000000   0.004641   0.000130  -0.004771  -0.005152  2800.4420   0.119825   0.000612   29.7530   75.3557  187.6690    0.1304    0.6120    0.0680    0.8612  -458.7656   49.0527    9.9950    8.8673    3.6002
2012  363   12   45 363.5312   52.5100    6.8473  343.5610  375.9379   12.6211   13.2858  113.1392  -22.0625  110.5296   37.9579   0.000000   0.000000   0.004600   0.000116  -0.004716  -0.005083  2800.4370   0.116381   0.000578   29.7525   75.4668  188.8465    0.1304    0.6072    0.0680    0.8639  -461.7715   49.1142   10.0317    8.8978    3.6126
2012  363   12   50 363.5347   53.9300    7.0325  343.3607  376.2201   12.6808   14.0382  113.2826  -21.6037  111.2892   37.6352   0.000000   0.000000   0.004561   0.000103  -0.004664  -0.005017  2800.4319   0.113040   0.000546   29.7521   75.5936  190.0217    0.1304    0.6025    0.0680    0.8653  -462.7382   49.1758   10.0761    8.9342    3.6188
2012  363   12   55 363.5382   55.3500    7.2176  343.1610  376.5024   12.7404   14.7910  113.4259  -21.1272  112.0088   37.3353   0.000000   0.000000   0.004525   0.000092  -0.004617  -0.004956  2800.4270   0.109797   0.000517   29.7517   75.7359  191.1943    0.1304    0.5979    0.0680    0.8681  -465.8128   49.2374   10.1239    8.9715    3.6312
2012  363   13    0 363.5417   56.7700    7.4028  342.8955  376.7313   12.7901   15.5313  113.5693  -20.6390  112.7032   37.0364   0.000000   0.000000   0.004488   0.000082  -0.004570  -0.004897  2800.4221   0.106650   0.000490   29.7514   75.8938  192.3639    0.1304    0.5931    0.0680    0.8708  -468.9846   49.2989   10.1627    9.0022    3.6435
2012  363   13    5 363.5451   58.1900    7.5880  342.6846  377.0130   12.8497   16.2736  113.7844  -20.1324  113.4108   36.7796   0.000000   0.000000   0.004457   0.000073  -0.004530  -0.004845  2800.4172   0.103592   0.000464   29.7510   76.0671  193.5304    0.1304    0.5884    0.0680    0.8735  -471.9961   49.3911   10.2109    9.0397    3.6559
2012  363   13   10 363.5486   59.6100    7.7731  342.4865  377.2957   12.9092   17.0277  113.9995  -19.6021  114.1014   36.5280   0.000000   0.000000   0.004427   0.000065  -0.004491  -0.004795  2800.4124   0.100620   0.000441   29.7506   76.2557  194.6934    0.1304    0.5838    0.0680    0.8763  -475.0874   49.4834   10.2597    9.0764    3.6682
2012  363   13   15 363.5521   61.0300    7.9583  342.2227  377.5249   12.9589   17.7695  114.2146  -19.0605  114.7668   36.2778   0.000000   0.000000   0.004396   0.000057  -0.004454  -0.004746  2800.4077   0.097732   0.000419   29.7503   76.4594  195.8527    0.1304    0.5791    0.0680    0.8790  -478.2012   49.5755   10.2990    9.1081    3.6805
2012  363   13   20 363.5556   62.4500    8.1435  342.0256  377.8077   13.0184   18.5245  114.4297  -18.4947  115.4089   36.0399   0.000000   0.000000   0.004368   0.000051  -0.004418  -0.004700  2800.4030   0.094925   0.000399   29.7500   76.6782  197.0080    0.1304    0.5746    0.0680    0.8804  -479.2747   49.6678   10.3462    9.1448    3.6868
2012  363   13   25 363.5590   63.8700    8.3286  341.8290  378.0906   13.0779   19.2797  114.6448  -17.9108  116.0123   35.8231   0.000000   0.000000   0.004341   0.000045  -0.004386  -0.004658  2800.3983   0.092195   0.000379   29.7497   76.9118  198.1592    0.1304    0.5701    0.0680    0.8831  -482.5361   49.7600   10.3970    9.1816    3.6991
2012  363   13   30 363.5625   65.2900    8.5138  341.5668  378.3201   13.1275   20.0228  114.8599  -17.3151  116.5905   35.6074   0.000000   0.000000   0.004315   0.000000  -0.004315  -0.004577  2800.3938   0.089586   0.000314   29.7493   77.1600  199.3059    0.1304    0.5654    0.0680    0.8859  -485.8216   49.8522   10.4383    9.2135    3.7114
2012  363   13   35 363.5660   64.4500    8.4043  341.3721  378.3475   13.1355   19.0702  115.0750  -17.5694  116.5558   35.1589   0.000000   0.000000   0.004261   0.000000  -0.004261  -0.004514  2800.3892   0.087061   0.000303   29.7491   77.4229  200.4480    0.1304    0.5622    0.0680    0.8870  -489.3533   49.9443   10.4493    9.2197    3.7173
2012  363   13   40 363.5694   61.3400    7.9987  341.2325  378.1714   13.1020   16.4024  115.2901  -18.7263  115.9298   34.4889   0.000000   0.000000   0.004180   0.000000  -0.004180  -0.004424  2800.3848   0.084634   0.000292   29.7488   77.7000  201.5853    0.1304    0.5601    0.0680    0.8866  -492.9992   50.0363   10.4289    9.2021    3.7167
2012  363   13   45 363.5729   58.2300    7.5932  341.1051  377.9960   13.0684   13.7459  115.5052  -19.9452  115.3319   33.8643   0.000000   0.000000   0.004104   0.000000  -0.004104  -0.004339  2800.3805   0.082299   0.000282   29.7485   77.9914  202.7176    0.1304    0.5581    0.0680    0.8876  -498.7348   50.1283   10.4107    9.1835    3.7222
2012  363   13   50 363.5764   55.1200    7.1876  340.9657  377.8198   13.0347   11.0782  115.7203  -21.2378  114.7624   33.2739   0.000000   0.000000   0.004032   0.000000  -0.004032  -0.004260  2800.3762   0.080053   0.000272   29.7482   78.2967  203.8447    0.1304    0.5561    0.0680    0.8872  -502.1592   50.2203   10.3893    9.1648    3.7216
2012  363   13   55 363.5799   52.0100    6.7821  340.8265  377.6437   13.0011    8.4107  115.9354  -22.5981  114.2240   32.7201   0.000000   0.000000   0.003965   0.000000  -0.003965  -0.004185  2800.3720   0.077889   0.000263   29.7480   78.6158  204.9665    0.1304    0.5540    0.0680    0.8869  -505.3933   50.3124   10.3670    9.1469    3.7211
2012  363   14    0 363.5833   48.9000    6.3766  340.6994  377.4684   12.9675    5.7545  116.1505  -24.0208  113.7655   32.1602   0.000000   0.000000   0.003897   0.000000  -0.003897  -0.004110  2800.3679   0.075810   0.000254   29.7477   78.9485  206.0828    0.1304    0.5521    0.0680    0.8866  -508.4907   50.4044   10.3431    9.1281    3.7206
2012  363   14    5 363.5868   45.8000    5.9723  340.5604  377.2929   12.9340    3.0951  116.7957  -25.5130  113.7253   31.6786   0.000000   0.000000   0.003839   0.000000  -0.003839  -0.004044  2800.3639   0.073810   0.000246   29.7475   79.2945  207.1935    0.1304    0.5500    0.0680    0.8878  -512.3233   50.6803   10.3124    9.1103    3.7264
2012  363   14   10 363.5903   42.6900    5.5668  340.4335  377.1176   12.9003    0.4391  117.4410  -27.0716  113.7405   31.2112   0.000000   0.000000   0.003782   0.000000  -0.003782  -0.003981  2800.3599   0.071887   0.000238   29.7473   79.6537  208.2985    0.1304    0.5481    0.0680    0.8876  -513.7359   50.9562   10.2780    9.0913    3.7262
2012  363   14   15 363.5938   39.5800    5.1612  340.2947  376.9415   12.8667   -2.2281  118.0863  -28.7034  113.7847   30.7770   0.000000   0.000000   0.003730   0.000000  -0.003730  -0.003922  2800.3560   0.070037   0.000230   29.7470   80.0257  209.3976    0.1304    0.5460    0.0680    0.8875  -514.9226   51.2321   10.2426    9.0732    3.7260
2012  363   14   20 363.5972   36.4700    4.7557  340.1560  376.7655   12.8330   -4.8951  118.7316  -30.4034  113.8706   30.3692   0.000000   0.000000   0.003680   0.000000  -0.003680  -0.003866  2800.3521   0.068257   0.000223   29.7468   80.4104  210.4909    0.1304    0.5440    0.0680    0.8874  -515.9421   51.5080   10.2066    9.0542    3.7259
2012  363   14   25 363.6007   33.3600    4.3501  340.0295  376.5902   12.7993   -7.5509  119.3769  -32.1658  113.9999   29.9919   0.000000   0.000000   0.003634   0.000000  -0.003634  -0.003815  2800.3483   0.066543   0.000216   29.7466   80.8074  211.5781    0.1304    0.5421    0.0680    0.8886  -519.0260   51.7839   10.1723    9.0352    3.7318
2012  363   14   30 363.6042   30.2500    3.9446  339.8910  376.4141   12.7656  -10.2178  120.0221  -34.0016  114.1724   29.6336   0.000000   0.000000   0.003591   0.000000  -0.003591  -0.003766  2800.3445   0.064894   0.000209   29.7464   81.2166  212.6593    0.1304    0.5401    0.0680    0.8886  -519.5856   52.0598   10.1341    9.0170    3.7318
2012  363   14   35 363.6076   27.8500    3.6316  339.8371  376.1943   12.7219  -12.1388  120.6674  -35.4965  114.7739   29.2512   0.000000   0.000000   0.003545   0.000000  -0.003545  -0.003714  2800.3408   0.063305   0.000202   29.7462   81.6376  213.7343    0.1304    0.5401    0.0680    0.8886  -518.8747   52.3355   10.0769    8.9921    3.7319
2012  363   14   40 363.6111   26.1600    3.4113  339.9756  376.0365   12.6882  -13.3121  121.3127  -36.6032  115.7282   28.8756   0.000000   0.000000   0.003499   0.000000  -0.003499  -0.003664  2800.3372   0.061775   0.000196   29.7460   82.0702  214.8032    0.1304    0.5421    0.0680    0.8901  -519.3296   52.6113   10.0244    8.9732    3.7382
2012  363   14   45 363.6146   24.4600    3.1896  340.0603  375.8251   12.6444  -14.4944  121.9580  -37.6899  116.6644   28.4892   0.000000   0.000000   0.003452   0.000000  -0.003452  -0.003612  2800.3335   0.060301   0.000190   29.7458   82.5140  215.8660    0.1304    0.5442    0.0680    0.8903  -517.5329   52.8869    9.9594    8.9492    3.7385
2012  363   14   50 363.6181   22.7700    2.9692  340.2110  375.6680   12.6107  -15.6562  122.6033  -38.7420  117.5660   28.1230   0.000000   0.000000   0.003408   0.000000  -0.003408  -0.003563  2800.3300   0.058881   0.000185   29.7457   82.9687  216.9225    0.1304    0.5463    0.0680    0.8905  -515.8524   53.1627    9.9054    8.9303    3.7388
2012  363   14   55 363.6215   21.0700    2.7475  340.2839  375.4559   12.5669  -16.8495  123.2485  -39.7853  118.4121   27.7722   0.000000   0.000000   0.003365   0.000000  -0.003365  -0.003516  2800.3265   0.057512   0.000179   29.7455   83.4339  217.9729    0.1304    0.5483    0.0680    0.8919  -516.5215   53.4384    9.8452    8.9064    3.7451
2012  363   15    0 363.6250   19.3800    2.5272  340.4348  375.2989   12.5331  -18.0112  123.8938  -40.7885  119.2444   27.4267   0.000000   0.000000   0.003324   0.000000  -0.003324  -0.003470  2800.3230   0.056193   0.000174   29.7453   83.9092  219.0171    0.1304    0.5504    0.0680    0.8921  -515.0061   53.7141    9.7928    8.8875    3.7453
2012  363   15    5 363.6285   17.6800    2.3055  340.5078  375.0868   12.4892  -19.2044  124.3957  -41.7829  119.8964   27.0777   0.000000   0.000000   0.003281   0.000000  -0.003281  -0.003423  2800.3196   0.054923   0.000169   29.7451   84.3941  220.0552    0.1304    0.5524    0.0680    0.8935  -516.3125   53.9285    9.7371    8.8628    3.7515
2012  363   15   10 363.6319   15.9900    2.0851  340.6590  374.9298   12.4555  -20.3659  124.8976  -42.7373  120.5351   26.7339   0.000000   0.000000   0.003240   0.000000  -0.003240  -0.003378  2800.3162   0.053700   0.000165   29.7450   84.8881  221.0871    0.1304    0.5546    0.0680    0.8936  -515.3942   54.1429    9.6890    8.8439    3.7517
2012  363   15   15 363.6354   14.2900    1.8634  340.7322  374.7177   12.4116  -21.5589  125.3995  -43.6828  121.1201   26.4033   0.000000   0.000000   0.003200   0.000000  -0.003200  -0.003334  2800.3129   0.052522   0.000160   29.7448   85.3907  222.1130    0.1304    0.5565    0.0680    0.8950  -516.8100   54.3573    9.6346    8.8201    3.7579
2012  363   15   20 363.6389   12.6000    1.6430  340.8836  374.5608   12.3778  -22.7202  125.9014  -44.5882  121.6927   26.0767   0.000000   0.000000   0.003160   0.000000  -0.003160  -0.003291  2800.3096   0.051387   0.000156   29.7447   85.9009  223.1329    0.1304    0.5587    0.0680    0.8950  -516.0437   54.5718    9.5880    8.8013    3.7580
2012  363   15   25 363.6424   10.9000    1.4214  340.9691  374.3495   12.3338  -23.9018  126.4033  -45.4794  122.2307   25.7501   0.000000   0.000000   0.003120   0.000000  -0.003120  -0.003248  2800.3063   0.050294   0.000152   29.7445   86.4179  224.1469    0.1304    0.5608    0.0680    0.8951  -515.3269   54.7861    9.5318    8.7775    3.7581
2012  363   15   30 363.6458    9.2100    1.2010  341.1086  374.1918   12.3000  -25.0742  126.9051  -46.3415  122.7216   25.4509   0.000000   0.000000   0.003084   0.000000  -0.003084  -0.003208  2800.3031   0.049242   0.000148   29.7444   86.9404  225.1550    0.1304    0.5629    0.0680    0.8965  -516.9927   55.0006    9.4898    8.7588    3.7643
2012  363   15   35 363.6493    8.0200    1.0458  341.1394  374.0618   12.2732  -25.9482  127.4070  -47.0221  123.2408   25.2401   0.000000   0.000000   0.003059   0.000000  -0.003059  -0.003179  2800.2999   0.048223   0.000144   29.7442   87.4669  226.1574    0.1304    0.5638    0.0680    0.8992  -520.5729   55.2151    9.4572    8.7440    3.7766
2012  363   15   40 363.6528    7.3400    0.9571  341.2055  374.0680   12.2736  -26.4797  127.9089  -47.4868  123.7908   25.1252   0.000000   0.000000   0.003045   0.000000  -0.003045  -0.003162  2800.2968   0.047233   0.000140   29.7441   87.9951  227.1541    0.1304    0.5639    0.0680    0.9033  -526.0535   55.4297    9.4534    8.7456    3.7950
2012  363   15   45 363.6562    6.6600    0.8685  341.1813  374.0192   12.2640  -27.0464  128.4108  -47.9201  124.2656   25.0189   0.000000   0.000000   0.003032   0.000000  -0.003032  -0.003147  2800.2936   0.046270   0.000137   29.7440   88.5222  228.1452    0.1304    0.5637    0.0680    0.9086  -534.1075   55.6442    9.4444    8.7406    3.8195
2012  363   15   50 363.6597    5.9900    0.7811  341.2352  374.0253   12.2646  -27.5812  128.9127  -48.2888  124.7118   24.9085   0.000000   0.000000   0.003018   0.000000  -0.003018  -0.003130  2800.2905   0.045334   0.000133   29.7438   89.0445  229.1309    0.1304    0.5637    0.0680    0.9126  -540.0270   55.8588    9.4434    8.7414    3.8378
2012  363   15   55 363.6632    5.3100    0.6924  341.2231  373.9772   12.2550  -28.1365  129.4146  -48.6184  125.0986   24.7978   0.000000   0.000000   0.003005   0.000000  -0.003005  -0.003114  2800.2874   0.044424   0.000130   29.7437   89.5582  230.1112    0.1304    0.5635    0.0680    0.9180  -548.5085   56.0733    9.4363    8.7365    3.8622
2012  363   16    0 363.6667    4.6300    0.6038  341.2771  373.9827   12.2554  -28.6793  129.9164  -48.8932  125.4439   24.6864   0.000000   0.000000   0.002992   0.000000  -0.002992  -0.003098  2800.2843   0.043540   0.000127   29.7436   90.0624  231.0864    0.1304    0.5635    0.0680    0.9220  -554.8121   56.2879    9.4371    8.7381    3.8806
2012  363   16    5 363.6701    3.9500    0.5151  341.2650  373.9346   12.2458  -29.2347  129.1995  -49.1252  124.8552   24.2348   0.000000   0.000000   0.002937   0.000000  -0.002937  -0.003041  2800.2812   0.042713   0.000123   29.7435   90.5704  232.0565    0.1304    0.5634    0.0680    0.9269  -567.8347   55.9815    9.4509    8.7340    3.9044
2012  363   16   10 363.6736    3.2700    0.4264  341.3190  373.9401   12.2462  -29.7775  128.4825  -49.3023  123.9959   24.0114   0.000000   0.000000   0.002910   0.000000  -0.002910  -0.003011  2800.2782   0.041912   0.000120   29.7433   91.1314  233.0218    0.1304    0.5634    0.0680    0.9306  -578.8149   55.6751    9.4775    8.7359    3.9221
2012  363   16   15 363.6771    2.5900    0.3377  341.3069  373.8920   12.2366  -30.3328  127.7655  -49.4364  123.0805   23.7886   0.000000   0.000000   0.002883   0.000000  -0.002883  -0.002982  2800.2753   0.041135   0.000118   29.7432   91.8272  233.9823    0.1304    0.5633    0.0680    0.9355  -592.7447   55.3686    9.4982    8.7312    3.9458
2012  363   16   20 363.6806    1.9200    0.2504  341.3609  373.8982   12.2371  -30.8676  127.0485  -49.5116  122.1270   23.5654   0.000000   0.000000   0.002856   0.000000  -0.002856  -0.002952  2800.2723   0.040383   0.000115   29.7431   92.6644  234.9382    0.1304    0.5632    0.0680    0.9391  -604.6219   55.0622    9.5270    8.7322    3.9635
2012  363   16   25 363.6840    1.2400    0.1617  341.3488  373.8501   12.2275  -31.4230  126.3316  -49.5478  121.1141   23.3423   0.000000   0.000000   0.002829   0.000000  -0.002829  -0.002923  2800.2694   0.039653   0.000112   29.7430   93.5259  235.8898    0.1304    0.5631    0.0680    0.9440  -619.5069   54.7557    9.5492    8.7284    3.9872
2012  363   16   30 363.6875    0.5600    0.0730  341.4028  373.8556   12.2279  -31.9658  125.6146  -49.5290  120.0602   23.1175   0.000000   0.000000   0.002802   0.000000  -0.002802  -0.002894  2800.2665   0.038946   0.000110   29.7429   94.3290  236.8371    0.1304    0.5631    0.0680    0.9476  -632.3621   54.4493    9.5796    8.7294    4.0048
2012  363   16   35 363.6910    0.2100    0.0274  341.3842  373.8793   12.2330  -32.3125  124.8976  -49.3966  119.0532   22.9286   0.000000   0.000000   0.002779   0.000000  -0.002779  -0.002869  2800.2636   0.038259   0.000107   29.7428   95.0808  237.7804    0.1304    0.5623    0.0680    0.9486  -639.8145   54.1429    9.6086    8.7329    4.0103
2012  363   16   40 363.6944    0.2000    0.0261  341.2808  373.9211   12.2428  -32.4664  124.1806  -49.1841  118.1159   22.7824   0.000000   0.000000   0.002761   0.000000  -0.002761  -0.002849  2800.2608   0.037588   0.000105   29.7427   95.7778  238.7199    0.1304    0.5606    0.0680    0.9470  -641.5457   53.8365    9.6358    8.7389    4.0037
2012  363   16   45 363.6979    0.1800    0.0235  341.2437  374.0159   12.2625  -32.6157  123.4636  -48.9821  117.1838   22.6462   0.000000   0.000000   0.002744   0.000000  -0.002744  -0.002831  2800.2579   0.036934   0.000102   29.7426   96.4703  239.6557    0.1304    0.5590    0.0680    0.9453  -643.2727   53.5302    9.6727    8.7506    3.9971
2012  363   16   50 363.7014    0.1600    0.0209  341.1405  374.0571   12.2723  -32.7774  122.7467  -48.7998  116.2691   22.4999   0.000000   0.000000   0.002727   0.000000  -0.002727  -0.002811  2800.2551   0.036296   0.000100   29.7425   97.1560  240.5881    0.1304    0.5573    0.0680    0.9424  -642.2754   53.2238    9.6969    8.7565    3.9844
2012  363   16   55 363.7049    0.1500    0.0196  341.1035  374.1526   12.2921  -32.9187  122.0297  -48.6205  115.3589   22.3725   0.000000   0.000000   0.002711   0.000000  -0.002711  -0.002794  2800.2523   0.035674   0.000098   29.7424   97.8410  241.5173    0.1304    0.5558    0.0680    0.9408  -643.9322   52.9175    9.7336    8.7683    3.9778
2012  363   17    0 363.7083    0.1300    0.0170  341.0004  374.1938   12.3018  -33.0803  121.3127  -48.4645  114.4549   22.2420   0.000000   0.000000   0.002695   0.000000  -0.002695  -0.002776  2800.2496   0.035066   0.000096   29.7423   98.5283  242.4435    0.1304    0.5541    0.0680    0.9391  -645.5877   52.6111    9.7602    8.7742    3.9712
2012  363   17    5 363.7118    0.1100    0.0143  340.9514  374.2878   12.3216  -33.2408  119.3769  -48.3210  112.4644   21.9926   0.000000   0.000000   0.002665   0.000000  -0.002665  -0.002744  2800.2468   0.034475   0.000094   29.7422   99.2193  243.3669    0.1304    0.5524    0.0680    0.9358  -649.6946   51.7838    9.8174    8.7871    3.9579
2012  363   17   10 363.7153    0.1000    0.0130  340.8485  374.3298   12.3314  -33.3943  117.4410  -48.1874  110.4876   21.7465   0.000000   0.000000   0.002635   0.000000  -0.002635  -0.002713  2800.2441   0.033901   0.000092   29.7421   99.9149  244.2878    0.1304    0.5507    0.0680    0.9338  -656.7217   50.9564    9.8674    8.7934    3.9507
2012  363   17   15 363.7188    0.0800    0.0104  340.8116  374.4246   12.3511  -33.5434  115.5052  -48.0647  108.5161   21.5103   0.000000   0.000000   0.002607   0.000000  -0.002607  -0.002682  2800.2414   0.033343   0.000090   29.7420  100.6153  245.2064    0.1304    0.5491    0.0680    0.9318  -663.9539   50.1291    9.9271    8.8054    3.9435
