Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2013    1    3   35   1.1493    0.0000    0.0000  344.1767  370.4630   11.5000  -26.2863   31.8030  -41.6970   37.6936    9.5201   0.000000   0.000000   0.001154   0.000000  -0.001154  -0.001224  2799.1233   0.033867   0.000084   29.5868  130.9760   75.0219    0.1304    0.6376    0.0680    0.6701  -708.2170   13.3417   10.4370    8.3934    2.8408
2013    1    3   40   1.1528    0.0000    0.0000  344.0405  370.4541   11.5000  -26.4136   31.8030  -41.7686   37.5937    9.5644   0.000000   0.000000   0.001159   0.000000  -0.001159  -0.001229  2799.1220   0.033520   0.000083   29.5867  130.2231   76.1654    0.1304    0.6361    0.0680    0.6780  -734.6106   13.3417   10.4483    8.3935    2.8772
2013    1    3   45   1.1562    0.0000    0.0000  343.9168  370.4461   11.5000  -26.5292   31.8030  -41.8375   37.5047    9.6066   0.000000   0.000000   0.001164   0.000000  -0.001164  -0.001233  2799.1208   0.033177   0.000082   29.5866  129.4665   77.2922    0.1304    0.6347    0.0680    0.6860  -761.5803   13.3417   10.4591    8.3936    2.9136
2013    1    3   50   1.1597    0.0000    0.0000  343.7143  370.3840   11.4900  -26.6696   31.8030  -41.9217   37.4060    9.6491   0.000000   0.000000   0.001169   0.000000  -0.001169  -0.001238  2799.1196   0.032835   0.000081   29.5866  128.7066   78.4029    0.1304    0.6330    0.0680    0.6939  -789.3202   13.3416   10.4599    8.3890    2.9500
2013    1    3   55   1.1632    0.0000    0.0000  343.5908  370.3759   11.4900  -26.7851   31.8030  -41.9967   37.3215    9.6930   0.000000   0.000000   0.001174   0.000000  -0.001174  -0.001242  2799.1183   0.032496   0.000081   29.5865  127.9437   79.4985    0.1304    0.6316    0.0680    0.7019  -817.6288   13.3416   10.4703    8.3891    2.9865
2013    1    4    0   1.1667    0.0000    0.0000  343.4550  370.3671   11.4900  -26.9121   31.8030  -42.0801   37.2303    9.7408   0.000000   0.000000   0.001180   0.000000  -0.001180  -0.001247  2799.1171   0.032158   0.000080   29.5864  127.1781   80.5797    0.1304    0.6301    0.0680    0.7099  -846.7182   13.3416   10.4807    8.3892    3.0229
2013    1    4    5   1.1701    0.0000    0.0000  343.3316  370.3590   11.4900  -27.0274   32.1343  -42.1608   37.4513    9.8165   0.000000   0.000000   0.001189   0.000000  -0.001189  -0.001255  2799.1158   0.031823   0.000079   29.5863  126.4102   81.6474    0.1304    0.6287    0.0680    0.7168  -865.5913   13.4728   10.4814    8.3892    3.0536
2013    1    4   10   1.1736    0.0000    0.0000  343.1960  370.3502   11.4900  -27.1542   32.4656  -42.2501   37.6603    9.9011   0.000000   0.000000   0.001200   0.000000  -0.001200  -0.001265  2799.1146   0.031488   0.000078   29.5862  125.6402   82.7022    0.1304    0.6271    0.0680    0.7250  -889.6729   13.6040   10.4837    8.3891    3.0905
2013    1    4   15   1.1771    0.0000    0.0000  343.0727  370.3421   11.4900  -27.2694   32.7969  -42.3367   37.8807    9.9834   0.000000   0.000000   0.001210   0.000000  -0.001210  -0.001274  2799.1133   0.031155   0.000077   29.5862  124.8684   83.7448    0.1304    0.6257    0.0680    0.7332  -913.9738   13.7351   10.4856    8.3891    3.1273
2013    1    4   20   1.1806    0.0000    0.0000  342.8708  370.2801   11.4800  -27.4092   33.1282  -42.4386   38.0919   10.0656   0.000000   0.000000   0.001220   0.000000  -0.001220  -0.001283  2799.1120   0.030823   0.000076   29.5861  124.0951   84.7761    0.1304    0.6241    0.0680    0.7414  -938.7142   13.8662   10.4777    8.3844    3.1641
2013    1    4   25   1.1840    0.0000    0.0000  342.7477  370.2720   11.4800  -27.5243   33.4594  -42.5314   38.3176   10.1489   0.000000   0.000000   0.001230   0.000000  -0.001230  -0.001293  2799.1107   0.030493   0.000075   29.5860  123.3206   85.7965    0.1304    0.6227    0.0680    0.7496  -963.6496   13.9974   10.4794    8.3843    3.2009
2013    1    4   30   1.1875    0.0000    0.0000  342.6124  370.2632   11.4800  -27.6508   33.7907  -42.6327   38.5368   10.2358   0.000000   0.000000   0.001240   0.000000  -0.001240  -0.001302  2799.1094   0.030163   0.000074   29.5859  122.5451   86.8069    0.1304    0.6211    0.0680    0.7579  -989.0171   14.1285   10.4812    8.3843    3.2378
2013    1    4   35   1.1910    0.0000    0.0000  342.4526  370.2528   11.4800  -27.8002   34.1220  -42.7458   38.7725   10.2951   0.000000   0.000000   0.001247   0.000000  -0.001247  -0.001309  2799.1081   0.029836   0.000073   29.5859  121.7688   87.8077    0.1304    0.6194    0.0680    0.7580  -983.2196   14.2597   10.4753    8.3841    3.2380
2013    1    4   40   1.1944    0.0000    0.0000  342.2684  370.2408   11.4800  -27.9724   34.4533  -42.8680   39.0173   10.3316   0.000000   0.000000   0.001252   0.000000  -0.001252  -0.001312  2799.1068   0.029511   0.000072   29.5858  120.9921   88.7996    0.1304    0.6173    0.0680    0.7514  -951.9823   14.3908   10.4629    8.3838    3.2079
2013    1    4   45   1.1979    0.0000    0.0000  342.0720  370.2280   11.4800  -28.1560   34.7846  -42.9939   39.2578   10.3647   0.000000   0.000000   0.001256   0.000000  -0.001256  -0.001316  2799.1055   0.029187   0.000071   29.5857  120.2151   89.7832    0.1304    0.6151    0.0680    0.7435  -916.7617   14.5220   10.4491    8.3835    3.1716
2013    1    4   50   1.2014    0.0000    0.0000  341.8096  370.1620   11.4700  -28.3524   35.1158  -43.1243   39.4887   10.3991   0.000000   0.000000   0.001260   0.000000  -0.001260  -0.001319  2799.1042   0.028866   0.000071   29.5857  119.4382   90.7589    0.1304    0.6128    0.0680    0.7370  -887.5671   14.6531   10.4267    8.3776    3.1414
2013    1    4   55   1.2049    0.0000    0.0000  341.6259  370.1500   11.4700  -28.5241   35.4471  -43.2408   39.7304   10.4334   0.000000   0.000000   0.001264   0.000000  -0.001264  -0.001323  2799.1028   0.028547   0.000070   29.5856  118.6614   91.7275    0.1304    0.6107    0.0680    0.7304  -859.0154   14.7843   10.4139    8.3773    3.1113
2013    1    5    0   1.2083    0.0000    0.0000  341.4301  370.1372   11.4700  -28.7072   35.7784  -43.3610   39.9681   10.4641   0.000000   0.000000   0.001268   0.000000  -0.001268  -0.001326  2799.1015   0.028231   0.000069   29.5855  117.8851   92.6892    0.1304    0.6085    0.0680    0.7225  -826.7711   14.9154   10.3996    8.3769    3.0751
2013    1    5    5   1.2118    0.0000    0.0000  341.2467  370.1253   11.4700  -28.8786   37.5011  -43.4735   41.4522   10.6437   0.000000   0.000000   0.001289   0.000000  -0.001289  -0.001347  2799.1002   0.027912   0.000068   29.5855  117.1094   93.6448    0.1304    0.6065    0.0680    0.7168  -779.5503   15.5974   10.3539    8.3761    3.0463
2013    1    5   10   1.2153    0.0000    0.0000  341.0512  370.1125   11.4700  -29.0614   39.2237  -43.5896   42.9326   10.8194   0.000000   0.000000   0.001311   0.000000  -0.001311  -0.001367  2799.0988   0.027593   0.000067   29.5854  116.3346   94.5946    0.1304    0.6043    0.0680    0.7097  -731.7638   16.2795   10.3063    8.3753    3.0114
2013    1    5   15   1.2188    0.0000    0.0000  340.8681  370.1006   11.4700  -29.2325   40.9464  -43.6984   44.4155   10.9968   0.000000   0.000000   0.001332   0.000000  -0.001332  -0.001388  2799.0974   0.027273   0.000066   29.5853  115.5609   95.5391    0.1304    0.6023    0.0680    0.7040  -691.3528   16.9615   10.2595    8.3745    2.9826
2013    1    5   20   1.2222    0.0000    0.0000  340.6069  370.0347   11.4600  -29.4278   42.6691  -43.8171   45.8862   11.1722   0.000000   0.000000   0.001353   0.000000  -0.001353  -0.001409  2799.0960   0.026952   0.000066   29.5853  114.7885   96.4788    0.1304    0.6000    0.0680    0.6982  -653.8730   17.6435   10.2026    8.3682    2.9537
2013    1    5   25   1.2257    0.0000    0.0000  340.4119  370.0220   11.4600  -29.6100   44.3917  -43.9277   47.3648   11.3446   0.000000   0.000000   0.001374   0.000000  -0.001374  -0.001429  2799.0946   0.026630   0.000065   29.5852  114.0175   97.4141    0.1304    0.5978    0.0680    0.6912  -615.3598   18.3255   10.1533    8.3673    2.9188
2013    1    5   30   1.2292    0.0000    0.0000  340.2293  370.0101   11.4600  -29.7807   46.1144  -44.0306   48.8454   11.5189   0.000000   0.000000   0.001395   0.000000  -0.001395  -0.001449  2799.0931   0.026307   0.000064   29.5851  113.2483   98.3454    0.1304    0.5958    0.0680    0.6855  -582.8156   19.0075   10.1050    8.3665    2.8899
2013    1    5   35   1.2326    0.0000    0.0000  340.0174  369.9474   11.4500  -29.9300   47.8371  -44.1213   50.3373   11.6911   0.000000   0.000000   0.001416   0.000000  -0.001416  -0.001469  2799.0917   0.025984   0.000063   29.5851  112.4810   99.2732    0.1304    0.5941    0.0680    0.6825  -558.7050   19.6895   10.0496    8.3603    2.8731
2013    1    5   40   1.2361    0.0000    0.0000  339.7882  369.8347   11.4300  -30.0465   49.5597  -44.1944   51.8436   11.8641   0.000000   0.000000   0.001437   0.000000  -0.001437  -0.001490  2799.0902   0.025661   0.000062   29.5850  111.7158  100.1978    0.1304    0.5928    0.0680    0.6834  -545.2263   20.3714    9.9893    8.3486    2.8746
2013    1    5   45   1.2396    0.0000    0.0000  339.5713  369.7228   11.4100  -30.1515   51.2824  -44.2602   53.3580   12.0331   0.000000   0.000000   0.001458   0.000000  -0.001458  -0.001509  2799.0887   0.025337   0.000062   29.5850  110.9529  101.1197    0.1304    0.5916    0.0680    0.6842  -532.4282   21.0533    9.9288    8.3370    2.8760
2013    1    5   50   1.2431    0.0000    0.0000  339.3425  369.6102   11.3900  -30.2677   53.0050  -44.3294   54.8630   12.2036   0.000000   0.000000   0.001478   0.000000  -0.001478  -0.001529  2799.0871   0.025014   0.000061   29.5849  110.1925  102.0391    0.1304    0.5903    0.0680    0.6851  -520.3429   21.7352    9.8686    8.3253    2.8774
2013    1    5   55   1.2465    0.0000    0.0000  339.1137  369.4976   11.3700  -30.3839   54.7277  -44.3970   56.3677   12.3730   0.000000   0.000000   0.001499   0.000000  -0.001499  -0.001549  2799.0856   0.024691   0.000060   29.5848  109.4347  102.9565    0.1304    0.5890    0.0680    0.6860  -508.8693   22.4171    9.8086    8.3137    2.8788
2013    1    6    0   1.2500    0.0000    0.0000  338.8851  369.3850   11.3500  -30.4999   56.4504  -44.4628   57.8719   12.5413   0.000000   0.000000   0.001519   0.000000  -0.001519  -0.001569  2799.0840   0.024369   0.000059   29.5848  108.6799  103.8723    0.1304    0.5877    0.0680    0.6868  -497.9630   23.0989    9.7486    8.3021    2.8801
2013    1    6    5   1.2535    0.0000    0.0000  338.7345  369.3264   11.3400  -30.5919   59.6969  -44.5154   60.7540   12.8665   0.000000   0.000000   0.001558   0.000000  -0.001558  -0.001607  2799.0824   0.024043   0.000058   29.5847  107.9282  104.7867    0.1304    0.5866    0.0680    0.6884  -478.4698   24.3842    9.6618    8.2964    2.8826
2013    1    6   10   1.2569    0.0000    0.0000  338.5061  369.2139   11.3200  -30.7078   62.9435  -44.5779   63.6258   13.1878   0.000000   0.000000   0.001597   0.000000  -0.001597  -0.001646  2799.0808   0.023715   0.000058   29.5847  107.1798  105.7001    0.1304    0.5853    0.0680    0.6900  -460.7218   25.6695    9.5658    8.2844    2.8850
2013    1    6   15   1.2604    0.0000    0.0000  338.2779  369.1014   11.3000  -30.8235   66.1901  -44.6386   66.4985   13.5066   0.000000   0.000000   0.001636   0.000000  -0.001636  -0.001684  2799.0791   0.023385   0.000057   29.5846  106.4348  106.6129    0.1304    0.5840    0.0680    0.6915  -444.4137   26.9547    9.4699    8.2723    2.8874
2013    1    6   20   1.2639    0.0000    0.0000  338.0498  368.9889   11.2800  -30.9392   69.4366  -44.6973   69.3716   13.8231   0.000000   0.000000   0.001674   0.000000  -0.001674  -0.001721  2799.0773   0.023053   0.000056   29.5846  105.6935  107.5253    0.1304    0.5827    0.0680    0.6930  -429.3758   28.2399    9.3743    8.2603    2.8897
2013    1    6   25   1.2674    0.0000    0.0000  337.8339  368.8773   11.2600  -31.0434   72.6832  -44.7486   72.2540   14.1344   0.000000   0.000000   0.001712   0.000000  -0.001712  -0.001758  2799.0756   0.022719   0.000055   29.5845  104.9561  108.4377    0.1304    0.5815    0.0680    0.6945  -415.4369   29.5252    9.2786    8.2484    2.8919
2013    1    6   30   1.2708    0.0000    0.0000  337.6060  368.7648   11.2400  -31.1588   75.9297  -44.8038   75.1285   14.4462   0.000000   0.000000   0.001749   0.000000  -0.001749  -0.001795  2799.0738   0.022383   0.000054   29.5845  104.2228  109.3504    0.1304    0.5803    0.0680    0.6959  -402.5225   30.8104    9.1833    8.2364    2.8940
