Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2012  366    7    0 366.2917    0.0000    0.0000  329.4877  366.9696   10.9800  -37.4818   83.1362  -46.8580   57.9972   34.5151   0.000000   0.000000   0.050122   0.002879  -0.053001  -0.053192  2798.9963   0.055569   0.003687   29.7281  100.7318  114.4043    0.1304    0.5098    0.0680    1.0690 -1440.5292   35.9812    9.7951    8.0748    4.5942
2012  366    8    0 366.3333    0.4558    0.0594  331.5179  365.5837   10.6674  -33.6694  113.3579  -44.7622   96.0306   28.4201   0.000000   0.000000   0.041272   0.000542  -0.041814  -0.041974  2798.9543   0.035544   0.000835   29.7279   91.9289  125.6238    0.1304    0.5487    0.0680    1.0652 -1023.7327   48.7875    8.7064    7.9281    4.5539
2012  366    9    0 366.3750    4.0375    0.5265  331.7092  366.6377   10.8820  -31.4175  115.8083  -43.5127  102.7775   25.1260   0.000000   0.000000   0.036491   0.000000  -0.036491  -0.036626  2798.9177   0.023512   0.000161   29.7278   85.4236  137.4838    0.1304    0.5414    0.0680    1.1526 -1263.0517   49.8272    8.8914    8.0602    4.9454
2012  366   10    0 366.4167   13.4242    1.7505  332.7594  367.1771   10.9788  -22.7441  109.4869  -39.0769   79.9565   45.8633   0.200400   0.000000   0.066613   0.009942   0.123844   0.123608  2799.0413   0.164524   0.012387   29.7275   80.0020  150.1919    0.1304    0.5547    0.0680    1.2056 -1464.7961   47.1478    9.4765    8.0707    5.1842
2012  366   11    0 366.4583   37.4850    4.8880  333.3883  369.4830   11.4434   -3.4978  110.4813  -27.8321   38.5040   96.3116   0.399600   0.000000   0.139899   0.112735   0.146966   0.146241  2799.1875   0.301267   0.138631   29.7266   76.3700  163.7393    0.1304    0.5543    0.0680    1.2599 -1556.5960   47.5701   10.7407    8.2248    5.4221
2012  366   12    0 366.5000   42.3575    5.5234  332.8937  370.6369   11.6858   -0.9091  111.1916  -25.7404   55.3226   80.7003   0.000000   0.000000   0.117226   0.056452  -0.173678  -0.174774  2799.0128   0.131165   0.070121   29.7254   74.8802  177.8535    0.1304    0.5391    0.0680    1.2685 -1573.6150   47.8723   10.6802    8.4066    5.4599
2012  366   13    0 366.5417   44.3983    5.7895  333.3349  370.6372   11.6800    1.3064  111.7242  -26.5947   92.4341   47.1913   0.000000   0.000000   0.068552   0.005112  -0.073664  -0.074509  2798.9383   0.077418   0.007141   29.7244   75.6800  192.0500    0.1304    0.5458    0.0680    1.2323 -1403.1667   48.0978    9.9644    8.4857    5.2959
2012  366   14    0 366.5833   22.6358    2.9517  334.4215  368.9792   11.3264  -14.8736  113.8905  -37.1698   45.1423   91.0444   0.600000   0.000000   0.132263   0.148320   0.319417   0.317929  2799.2562   0.380652   0.183333   29.7227   78.6896  205.8112    0.1304    0.5598    0.0680    1.1865 -1284.8341   49.0156   10.4710    8.1885    5.0923
2012  366   15    0 366.6250   10.1825    1.3278  335.7430  367.7047   11.0473  -23.1069  119.2175  -43.4367   15.9107  123.6366   1.400400   0.000000   0.179619   0.851156   0.369624   0.358866  2799.6151   0.599746   1.060665   29.7101   83.6187  218.7884    0.1304    0.5800    0.0680    1.0865  -961.4880   51.2726   10.7249    7.9490    4.6387
2012  366   16    0 366.6667    2.9633    0.3864  336.8796  367.5601   11.0024  -28.1036  125.9650  -45.5811   23.3637  120.0789   0.800400   0.000000   0.174469   0.582559   0.043372   0.012910  2799.6280   0.514288   0.753376   29.6747   89.7950  230.8952    0.1304    0.5890    0.0680    1.0668  -882.9825   54.1327   10.5216    7.9373    4.5467
2012  366   17    0 366.7083    0.3025    0.0394  337.9136  367.5924   10.9952  -29.4157  124.0828  -44.7430   30.1769  109.2331   0.600000   0.000000   0.158724   0.391504   0.049772   0.020262  2799.6482   0.468567   0.516847   29.6404   98.1909  242.2807    0.1304    0.5985    0.0680    0.9925  -734.3275   53.3352   10.3415    7.9474    4.2109
2012  366   18    0 366.7500    0.0875    0.0114  336.7508  367.5300   10.9979  -30.7031  107.7113  -44.6399   47.6458   74.0023   0.000000   0.000000   0.107524   0.105052  -0.212576  -0.230495  2799.4177   0.225869   0.150357   29.6196  106.7858  253.2678    0.1304    0.5854    0.0680    0.8074  -454.9145   46.3967    9.7999    8.0087    3.3739
2012  366   19    0 366.7917    0.0900    0.0117  333.8750  366.6905   10.8638  -32.7372   90.2388  -45.4741   61.7135   41.2622   0.000000   0.000000   0.059937   0.010588  -0.070525  -0.079089  2799.3386   0.156746   0.023129   29.6096  115.9038  264.3255    0.1304    0.5622    0.0680    0.7126  -370.6478   38.9906    9.1873    8.0203    2.9526
2012  366   20    0 366.8333    0.0275    0.0036  333.7813  365.9641   10.7154  -32.1589   78.3774  -45.1399   63.3507   28.0077   0.000000   0.000000   0.040681   0.002742  -0.043423  -0.048699  2799.2899   0.120257   0.009631   29.6035  125.2071  276.1117    0.1304    0.5697    0.0680    0.6168  -272.1058   33.9626    8.8207    7.9730    2.5152
2012  366   21    0 366.8750    0.0025    0.0003  333.6398  365.0689   10.5325  -31.4269   72.8374  -44.3867   63.4935   22.3037   0.000000   0.000000   0.032393   0.000999  -0.033392  -0.037057  2799.2529   0.095686   0.005593   29.5992  134.2828  289.6035    0.1304    0.5789    0.0680    0.5584  -215.2097   31.6133    8.5061    7.8902    2.2438
2012  366   22    0 366.9167    0.0000    0.0000  332.2097  363.8554   10.3008  -31.6457   70.1384  -44.3600   63.6993   19.1533   0.000000   0.000000   0.027812   0.000141  -0.027952  -0.030657  2799.2222   0.077838   0.003414   29.5961  142.5169  306.2967    0.1304    0.5769    0.0680    0.5300  -190.5178   30.4679    8.1993    7.7783    2.1119
2012  366   23    0 366.9583    0.0000    0.0000  330.3493  362.9300   10.1342  -32.5807   63.5685  -45.0397   59.5085   16.5190   0.000000   0.000000   0.023981   0.000000  -0.023981  -0.026058  2799.1962   0.064452   0.002488   29.5937  148.8726  328.1114    0.1304    0.5665    0.0680    0.5116  -187.4712   27.6823    8.1244    7.6990    2.0360
