Year  DOY Hour  Min  Dectime     Kdown       Kup     Ldown       Lup     Tsurf        QN        QF        QS        QH        QE       Rain        Irr       Evap         RO      TotCh     SurfCh      State  NWtrState   Drainage       SMD    Zenith   Azimuth   AlbBulk      Fcld       LAI     ustar        Lob        Fc        T2        Q2       U10
2004   44   18    0  44.7500    0.0000    0.0000  287.2665  314.9219    0.1500  -27.6553    0.0000  -45.3089   16.8216    0.8319   0.000000   0.000000   0.001198   0.000000  -0.001198  -0.001198     0.0450   0.045004   0.000000    0.0000   89.7464  243.1457    0.1200    0.6390    0.0000    0.1721   -35.2575    0.0000   -1.1225    3.7489    3.2500
2004   44   19    0  44.7917    0.0000    0.0000  284.9510  313.1051   -0.2375  -28.1541    0.0000  -44.7926   15.8815    0.7569   0.000000   0.000000   0.001090   0.000000  -0.001090  -0.001090     0.0439   0.043914   0.000000    0.0000   97.8162  255.6660    0.1200    0.6330    0.0000    0.1851   -46.9104    0.0000   -1.3870    3.6460    3.5375
2004   44   20    0  44.8333    0.0000    0.0000  285.0258  313.1637   -0.2250  -28.1379    0.0000  -44.7199   15.2131    1.3689   0.100000   0.000000   0.001971   0.008303   0.089727   0.089727     0.1336   0.133641   0.008303    0.0000  105.6838  268.1508    0.1200    0.6332    0.0000    0.1541   -27.6524    0.0000   -1.4621    3.6431    2.8749
2004   44   21    0  44.8750    0.0000    0.0000  288.0250  315.5103    0.2750  -27.4853    0.0000  -43.9369   14.5467    1.9049   0.000000   0.000000   0.002743   0.018727  -0.021470  -0.021470     0.1122   0.112170   0.018727    0.0000  113.6110  281.0982    0.1200    0.6411    0.0000    0.1115   -10.6403    0.0000   -1.0836    3.7716    1.9622
2004   44   22    0  44.9167    0.0000    0.0000  290.6469  317.5176    0.7000  -26.8708    0.0000  -43.1333   14.0292    2.2333   0.100000   0.000000   0.003218   0.032272   0.064511   0.064511     0.1767   0.176681   0.032272    0.0000  121.1793  295.1017    0.1200    0.6487    0.0000    0.0859    -4.8988    0.0000   -0.6332    3.8868    1.4244
2004   44   23    0  44.9583    0.0000    0.0000  292.8421  319.2346    1.0625  -26.3925    0.0000  -42.6987   13.8777    2.4284   0.000000   0.000000   0.003500   0.037967  -0.041467  -0.041467     0.1352   0.135214   0.037967    0.0000  127.8655  310.8088    0.1200    0.6546    0.0000    0.0733    -3.0027    0.0000   -0.1826    3.9912    1.1619
2004   45    0    0  45.0000    0.0000    0.0000  293.5972  319.8280    1.1875  -26.2308    0.0000  -42.6871   13.8892    2.5672   0.100000   0.000000   0.003700   0.044218   0.052082   0.052082     0.1873   0.187295   0.044218    0.0000  133.0158  328.7261    0.1200    0.6566    0.0000    0.0782    -3.6038    0.0000   -0.0966    4.0257    1.2617
2004   45    1    0  45.0417    0.0000    0.0000  293.6728  319.8874    1.2000  -26.2146    0.0000   20.7964  -38.3701   -8.6410   0.100000   0.000000  -0.012456   0.084185   0.028271   0.028271     0.2156   0.215566   0.084185    0.0000  135.9055  348.7534    0.1200    0.6568    0.0000    0.0579     0.3872    0.0000   24.9063    4.7079    3.6299
2004   45    2    0  45.0833    0.0000    0.0000  293.6728  319.8874    1.2000  -26.2146    0.0000   20.7348  -38.9875   -7.9618   0.000000   0.000000  -0.011477   0.065843  -0.054367  -0.054367     0.1612   0.161199   0.065843    0.0000  135.9977    9.7315    0.1200    0.6568    0.0000    0.0493     0.2400    0.0000   32.7247    4.8418    3.0879
2004   45    3    0  45.1250    0.0000    0.0000  293.5216  319.7686    1.1750  -26.2470    0.0000   20.6920  -40.4401   -6.4989   0.000000   0.000000  -0.009368   0.033298  -0.023931  -0.023931     0.1373   0.137269   0.033298    0.0000  133.2720   29.8669    0.1200    0.6564    0.0000    0.0653     0.5563    0.0000   21.5250    4.4508    4.0791
2004   45    4    0  45.1667    0.0000    0.0000  291.8637  318.4650    0.9000  -26.6013    0.0000   20.3529  -41.2450   -5.7092   0.000000   0.000000  -0.008227   0.022209  -0.013982  -0.013982     0.1233   0.123287   0.022209    0.0000  128.2388   47.9320    0.1200    0.6520    0.0000    0.0666     0.5841    0.0000   20.8904    4.3101    4.1538
2004   45    5    0  45.2083    0.1000    0.0120  286.9995  314.6414    0.0891  -27.5539    0.0000   19.3811  -41.8466   -5.0884   0.000000   0.000000  -0.007327   0.016749  -0.009422  -0.009422     0.1139   0.113865   0.016749    0.0000  121.6197   63.7668    0.1200    0.6393    0.0000    0.0770     0.9038    0.0000   15.6296    3.9766    4.6984
2004   45    6    0  45.2500    3.4875    0.4185  284.4603  312.8886   -0.2813  -25.3593    0.0000   21.3083  -41.9936   -4.6740   0.000000   0.000000  -0.006728   0.013536  -0.006809  -0.006809     0.1071   0.107056   0.013536    0.0000  114.0760   77.8554    0.1200    0.6327    0.0000    0.0777     0.9278    0.0000   15.0228    3.8532    4.7266
2004   45    7    0  45.2917   25.1125    3.0135  281.5636  312.1387   -0.4196   -8.4761    0.0000   37.9607  -42.0964   -4.3404   0.000000   0.000000  -0.006245   0.011438  -0.005193  -0.005193     0.1019   0.101863   0.011438    0.0000  106.1378   90.8448    0.1200    0.6252    0.0000    0.0709     0.7077    0.0000   17.6692    3.8354    4.3956
2004   45    8    0  45.3333   62.2375    7.4685  281.3415  314.5779    0.1389   21.5326    0.0000   68.7669  -42.9940   -4.2403   0.000000   0.000000  -0.006100   0.009998  -0.003898  -0.003898     0.0980   0.097965   0.009998    0.0000   98.2312  103.3353    0.1200    0.6246    0.0000    0.0740     0.7912    0.0000   17.3073    3.9645    4.5589
2004   45    9    0  45.3750  119.0125   14.2815  283.4188  320.2050    1.3841   67.9448    0.0000  114.0753  -42.0559   -4.0746   0.000000   0.000000  -0.005864   0.008993  -0.003129  -0.003129     0.0948   0.094836   0.008993    0.0000   90.0324  115.8330    0.1200    0.6300    0.0000    0.0783     0.9612    0.0000   16.4245    4.2936    4.7477
2004   45   10    0  45.4167  237.6750   28.5210  288.7170  332.7191    4.0913  165.1519    0.0000  208.8817  -39.8328   -3.8969   0.000000   0.000000  -0.005613   0.008184  -0.002571  -0.002571     0.0923   0.092265   0.008184    0.0000   83.7111  128.7434    0.1200    0.6438    0.0000    0.0807     1.1103    0.0000   17.3293    5.1484    4.8135
2004   45   11    0  45.4583  260.1250   31.2150  293.2066  337.8438    5.1542  184.2727    0.0000  229.9633  -41.5716   -4.1190   0.000000   0.000000  -0.005937   0.007664  -0.001727  -0.001727     0.0905   0.090538   0.007664    0.0000   78.1619  142.3479    0.1200    0.6554    0.0000    0.0931     1.6527    0.0000   15.8511    5.5030    5.1538
2004   45   12    0  45.5000  248.8500   29.8620  294.6080  338.3442    5.2468  175.2518    0.0000  206.7185  -28.6885   -2.7782   0.000000   0.000000  -0.004005   0.007112  -0.003106  -0.003106     0.0874   0.087431   0.007112    0.0000   74.1163  156.7467    0.1200    0.6568    0.0000    0.1017     3.0801    0.0000   10.7451    5.4752    4.7185
2004   45   13    0  45.5417  166.5500   19.9860  294.1455  333.0291    4.1005  107.6803    0.0000  128.4453  -19.0881   -1.6768   0.000000   0.000000  -0.002418   0.006290  -0.003872  -0.003872     0.0836   0.083559   0.006290    0.0000   71.9418  171.7960    0.1200    0.6453    0.0000    0.0974     3.8254    0.0000    7.6253    5.0339    4.1751
2004   45   14    0  45.5833   72.9000    8.7480  291.4791  324.6321    2.2834   30.9990    0.0000   46.2915  -14.1850   -1.1074   0.000000   0.000000  -0.001596   0.005472  -0.003876  -0.003876     0.0797   0.079683   0.005472    0.0000   71.8521  187.1128    0.1200    0.6348    0.0000    0.0851     3.2987    0.0000    5.3692    4.4218    3.8395
2004   45   15    0  45.6250   21.3000    2.5560  290.2645  319.6071    1.1749  -10.5986    0.0000    6.7247  -16.0756   -1.2477   0.000000   0.000000  -0.001798   0.004780  -0.002982  -0.002982     0.0767   0.076701   0.004780    0.0000   73.8559  202.2041    0.1200    0.6369    0.0000    0.0764     2.2649    0.0000    5.8474    4.0997    3.9066
2004   45   16    0  45.6667    2.7500    0.3300  286.9410  315.2651    0.2314  -25.9041    0.0000    3.8671  -27.6153   -2.1558   0.000000   0.000000  -0.003104   0.004386  -0.001282  -0.001282     0.0754   0.075419   0.004386    0.0000   77.7539  216.6714    0.1200    0.6333    0.0000    0.0549     0.5449    0.0000   18.0458    3.9556    3.4043
2004   45   17    0  45.7083    0.1000    0.0120  282.9330  311.6454   -0.5484  -28.6244    0.0000   11.8977  -37.6433   -2.8787   0.000000   0.000000  -0.004143   0.004270  -0.000127  -0.000127     0.0753   0.075292   0.004270    0.0000   83.1896  230.3498    0.1200    0.6264    0.0000    0.0370     0.1185    0.0000   46.3705    4.0113    2.3096
2004   45   18    0  45.7500    0.0000    0.0000  280.6173  309.7798   -0.9500  -29.1625    0.0000   16.4676  -42.4283   -3.2018   0.000000   0.000000  -0.004606   0.004290   0.000316   0.000316     0.0756   0.075608   0.004290    0.0000   89.5102  243.3220    0.1200    0.6209    0.0000    0.0345     0.0830    0.0000   57.7081    4.0082    2.1517
2004   45   19    0  45.7917    0.0000    0.0000  280.5435  309.7217   -0.9625  -29.1782    0.0000   17.9060  -43.7675   -3.3167   0.000000   0.000000  -0.004771   0.004355   0.000416   0.000416     0.0760   0.076024   0.004355    0.0000   97.5454  255.8575    0.1200    0.6207    0.0000    0.0351     0.0851    0.0000   58.2904    4.0117    2.1905
2004   45   20    0  45.8333    0.0000    0.0000  281.2817  310.3024   -0.8375  -29.0206    0.0000   18.2843  -43.9398   -3.3652   0.000000   0.000000  -0.004841   0.004428   0.000413   0.000413     0.0764   0.076437   0.004428    0.0000  105.4189  268.3535    0.1200    0.6226    0.0000    0.0407     0.1334    0.0000   47.1881    3.9452    2.5424
2004   45   21    0  45.8750    0.0000    0.0000  277.6834  307.4667   -1.4500  -29.7833    0.0000   17.6046  -44.0910   -3.2970   0.000000   0.000000  -0.004741   0.004489   0.000252   0.000252     0.0767   0.076689   0.004489    0.0000  113.3433  281.3077    0.1200    0.6133    0.0000    0.0542     0.3160    0.0000   29.0471    3.6224    3.3980
2004   45   22    0  45.9167    0.0000    0.0000  275.1229  305.4519   -1.8875  -30.3290    0.0000   16.9613  -44.0558   -3.2344   0.000000   0.000000  -0.004649   0.004522   0.000127   0.000127     0.0768   0.076816   0.004522    0.0000  120.9022  295.3107    0.1200    0.6066    0.0000    0.0666     0.5755    0.0000   19.3434    3.4283    4.1554
2004   45   23    0  45.9583    0.0000    0.0000  273.3852  304.1302   -2.1750  -30.7451    0.0000   16.5781  -44.1279   -3.1952   0.000000   0.000000  -0.004591   0.004538   0.000054   0.000054     0.0769   0.076869   0.004538    0.0000  127.5730  311.0022    0.1200    0.6015    0.0000    0.0647     0.5268    0.0000   20.1188    3.3669    4.0473
2004   46    0    0  46.0000    0.0000    0.0000  272.5562  303.4997   -2.3125  -30.9435    0.0000   16.4911  -44.2512   -3.1835   0.000000   0.000000  -0.004574   0.004545   0.000029   0.000029     0.0769   0.076898   0.004545    0.0000  132.7047  328.8774    0.1200    0.5990    0.0000    0.0635     0.4958    0.0000   20.8161    3.3414    3.9732
2004   46    1    0  46.0417    0.0000    0.0000  271.4851  302.8045   -2.4625  -31.3194    0.0000   36.2485  -63.0112   -4.5568   0.000000   0.000000  -0.006546   0.004703   0.001843   0.001843     0.0787   0.078741   0.004703    0.0000  135.5793  348.8294    0.1200    0.5944    0.0000    0.0586     0.2792    0.0000   38.4920    3.4639    3.6683
2004   46    2    0  46.0833    0.0000    0.0000  271.1604  302.8951   -2.4375  -31.7347    0.0000   35.8636  -62.9769   -4.6213   0.000000   0.000000  -0.006638   0.005025   0.001613   0.001613     0.0804   0.080354   0.005025    0.0000  135.6673    9.7133    0.1200    0.5894    0.0000    0.0493     0.1676    0.0000   51.6910    3.5924    3.0847
2004   46    3    0  46.1250    0.0000    0.0000  269.8734  302.2968   -2.5625  -32.4234    0.0000   35.2045  -62.9929   -4.6350   0.000000   0.000000  -0.006657   0.005313   0.001344   0.001344     0.0817   0.081698   0.005313    0.0000  132.9493   29.7672    0.1200    0.5810    0.0000    0.0401     0.0897    0.0000   71.8079    3.7448    2.4986
2004   46    4    0  46.1667    0.0000    0.0000  269.5379  302.4935   -2.5125  -32.9556    0.0000   34.6973  -62.9846   -4.6683   0.000000   0.000000  -0.006705   0.005562   0.001143   0.001143     0.0828   0.082841   0.005562    0.0000  127.9297   47.7822    0.1200    0.5747    0.0000    0.0358     0.0632    0.0000   85.2023    3.8809    2.2236
2004   46    5    0  46.2083    0.2125    0.0255  268.9517  302.6928   -2.4590  -33.5542    0.0000   34.1637  -63.0407   -4.6771   0.000000   0.000000  -0.006718   0.005777   0.000940   0.000940     0.0838   0.083781   0.005777    0.0000  121.3231   63.5947    0.1200    0.5655    0.0000    0.0376     0.0737    0.0000   79.1893    3.8400    2.3416
2004   46    6    0  46.2500    5.0125    0.6015  269.5502  304.3990   -2.0679  -30.4378    0.0000   37.1083  -62.8546   -4.6916   0.000000   0.000000  -0.006740   0.005960   0.000780   0.000780     0.0846   0.084561   0.005960    0.0000  113.7873   77.6782    0.1200    0.5565    0.0000    0.0345     0.0594    0.0000   92.0145    4.0487    2.1440
