Year  DOY Hour  Min  Dectime     QSIBLD     TWALL1     TWALL2     TWALL3     TWALL4     TWALL5     TROOF1     TROOF2     TROOF3     TROOF4     TROOF5   TGROUND1   TGROUND2   TGROUND3   TGROUND4   TGROUND5     TiBLD1     TiBLD2     TiBLD3     TiBLD4     TiBLD5      TaBLD
2004   43    1    0  43.0417 626.039623   0.000156  23.028321   0.000000 -23.458614 626.469916 271.229081 280.463919 283.409578 ********** ********** 270.473865 280.285162 292.619707 ********** ********** 269.666775 272.862996 277.429984 281.639766 ********** 234.788189
2004   43    2    0  43.0833  52.829481   0.000442   5.910922   0.000000 -28.876882  75.795441 272.605651 277.821284 279.187613 ********** ********** 271.070634 279.060492 291.674761 ********** ********** 270.065987 272.370345 277.391164 281.620929 ********** 214.520739
2004   43    3    0  43.1250 -10.830325   0.000180   2.530152   0.000000 -23.779030  10.418552 272.631352 276.651882 278.478690 ********** ********** 271.179322 278.055640 290.792843 ********** ********** 270.245589 272.053447 277.347542 281.602135 ********** 211.920936
2004   43    4    0  43.1667 -17.538757  -0.000121   1.044298   0.000000 -19.853918   1.270864 272.536008 276.204698 278.252950 ********** ********** 271.213669 277.207543 289.977980 ********** ********** 270.365427 271.844788 277.301106 281.583369 ********** 211.579802
2004   43    5    0  43.2083 -16.625222   0.000068   0.350963   0.000000 -17.048009   0.071824 272.501200 276.029901 278.168535 ********** ********** 271.218063 276.485451 289.230366 ********** ********** 270.455090 271.708338 277.253131 281.564619 ********** 211.544138
2004   43    6    0  43.2500 -15.204146   0.000149   0.015067   0.000000 -14.930571  -0.288643 272.509161 275.968727 278.142620 ********** ********** 271.195650 275.866306 288.548192 ********** ********** 270.516313 271.620003 277.204466 281.545881 ********** 211.565550
2004   43    7    0  43.2917 -10.429490   0.000183  -0.319484   0.000000  -9.722763  -0.387243 272.578285 275.964883 278.145552 ********** ********** 271.249791 275.336948 287.928467 ********** ********** 270.632110 271.568905 277.155679 281.527152 ********** 211.608798
2004   43    8    0  43.3333  -5.976551   0.000359  -0.547142   0.000000  -5.178306  -0.251103 272.707890 276.002738 278.162128 ********** ********** 271.369136 274.896215 287.368218 ********** ********** 270.804789 271.560259 277.107311 281.508433 ********** 211.644581
2004   43    9    0  43.3750   1.163610   0.000621  -0.855488   0.000000   2.060137  -0.041038 272.915997 276.073600 278.184738 ********** ********** 271.610328 274.542810 286.864751 ********** ********** 271.079116 271.598612 277.059944 281.489726 ********** 211.658362
2004   43   10    0  43.4167   5.722101   0.000604  -1.010106   0.000000   6.555473   0.176735 273.183489 276.177223 278.212565 ********** ********** 271.908622 274.279244 286.415954 ********** ********** 271.411718 271.692760 277.014262 281.471038 ********** 211.647170
2004   43   11    0  43.4583   9.941343   0.000274  -1.114202   0.000000  10.780595   0.274951 273.480099 276.301059 278.243609 ********** ********** 272.234912 274.096763 286.019786 ********** ********** 271.770898 271.836339 276.970953 281.452377 ********** 211.615671
2004   43   12    0  43.5000  11.715904   0.000108  -1.129469   0.000000  12.764143   0.081230 273.785320 276.438066 278.283612 ********** ********** 272.560945 273.986406 285.673877 ********** ********** 272.132873 272.021634 276.930596 281.433755 ********** 211.598609
2004   43   13    0  43.5417   9.812679   0.000114  -0.934645   0.000000  10.766840  -0.019517 274.045212 276.575526 278.329762 ********** ********** 272.795639 273.931454 285.375346 ********** ********** 272.418574 272.231354 276.893603 281.415186 ********** 211.597234
2004   43   14    0  43.5833   6.641068   0.000141  -0.655585   0.000000   7.373160  -0.076507 274.224662 276.691827 278.373290 ********** ********** 272.916575 273.907741 285.120159 ********** ********** 272.597984 272.438471 276.860073 281.396683 ********** 211.604186
2004   43   15    0  43.6250   4.189500   0.000288  -0.427799   0.000000   4.698139  -0.080839 274.333721 276.776518 278.407795 ********** ********** 272.968827 273.897024 284.903241 ********** ********** 272.703826 272.623565 276.829765 281.378262 ********** 211.613757
2004   43   16    0  43.6667   3.120067   0.000434  -0.318001   0.000000   3.488968  -0.050900 274.411490 276.834785 278.431917 ********** ********** 273.020257 273.892637 284.719328 ********** ********** 272.795187 272.782606 276.802277 281.359935 ********** 211.620975
2004   43   17    0  43.7083   0.667073   0.000379  -0.172831   0.000000   0.843047  -0.003143 274.459049 276.875358 278.448284 ********** ********** 273.037591 273.892733 284.563751 ********** ********** 272.852063 272.918529 276.777226 281.341713 ********** 211.623804
2004   43   18    0  43.7500  -0.407063   0.000186  -0.099398   0.000000  -0.370481   0.062816 274.482163 276.898984 278.456862 ********** ********** 273.040258 273.891923 284.432239 ********** ********** 272.886308 273.029203 276.754234 281.323604 ********** 211.618819
2004   43   19    0  43.7917  -0.489820   0.000213  -0.107213   0.000000  -0.460596   0.077989 274.507439 276.913436 278.460464 ********** ********** 273.068155 273.891754 284.321012 ********** ********** 272.934707 273.120398 276.732949 281.305616 ********** 211.610396
2004   43   20    0  43.8333  -0.975659   0.000158  -0.109733   0.000000  -0.936569   0.070643 274.538107 276.926701 278.462727 ********** ********** 273.105569 273.895468 284.227112 ********** ********** 272.989175 273.199930 276.713127 281.287755 ********** 211.601229
2004   43   21    0  43.8750  -1.639633  -0.000033  -0.101422   0.000000  -1.566150   0.027939 274.566309 276.939985 278.466198 ********** ********** 273.136299 273.902606 284.148150 ********** ********** 273.035622 273.270228 276.694602 281.270024 ********** 211.597070
2004   43   22    0  43.9167  -1.939106  -0.000073  -0.097115   0.000000  -1.876077   0.034086 274.591633 276.952492 278.469429 ********** ********** 273.164361 273.911910 284.082022 ********** ********** 273.076499 273.331879 276.677227 281.252428 ********** 211.592643
2004   43   23    0  43.9583  -1.551819  -0.000073  -0.134435   0.000000  -1.399222  -0.018162 274.622765 276.965372 278.473678 ********** ********** 273.207258 273.923890 284.026909 ********** ********** 273.126886 273.387251 276.660877 281.234970 ********** 211.592959
2004   44    0    0  44.0000  -0.600210  -0.000040  -0.197283   0.000000  -0.385426  -0.017502 274.670412 276.982972 278.479509 ********** ********** 273.278146 273.941492 283.981400 ********** ********** 273.200052 273.441565 276.645475 281.217654 ********** 211.595331
2004   44    1    0  44.0417  -0.172563   0.000000  -0.228680   0.000000   0.059315  -0.003199 274.730962 277.007290 278.487025 ********** ********** 273.360497 273.967252 283.944539 ********** ********** 273.284659 273.499351 276.631024 281.200480 ********** 211.596189
2004   44    2    0  44.0833  -0.857390  -0.000033  -0.191595   0.000000  -0.669338   0.003543 274.786262 277.034711 278.495914 ********** ********** 273.422095 273.999482 283.915565 ********** ********** 273.353054 273.559479 276.617551 281.183453 ********** 211.596163
2004   44    3    0  44.1250  -2.459796  -0.000040  -0.091483   0.000000  -2.386304   0.017991 274.816197 277.057442 278.503884 ********** ********** 273.438058 274.032315 283.893556 ********** ********** 273.381350 273.615178 276.605034 281.166573 ********** 211.594668
2004   44    4    0  44.1667  -3.651682   0.000033  -0.009306   0.000000  -3.656611   0.014235 274.819281 277.069208 278.508603 ********** ********** 273.422909 274.059581 283.877238 ********** ********** 273.378013 273.659113 276.593344 281.149845 ********** 211.592373
2004   44    5    0  44.2083  -3.944673   0.000106   0.006864   0.000000  -3.937841  -0.013696 274.814592 277.072133 278.510730 ********** ********** 273.413938 274.080327 283.865243 ********** ********** 273.374852 273.690690 276.582294 281.133269 ********** 211.593219
2004   44    6    0  44.2500  -4.440896  -0.000021   0.021071   0.000000  -4.437055  -0.024913 274.808026 277.071607 278.511319 ********** ********** 273.405810 274.096684 283.856499 ********** ********** 273.371406 273.713682 276.571730 281.116846 ********** 211.594747
2004   44    7    0  44.2917  -4.506730  -0.000186   0.005252   0.000000  -4.436647  -0.075335 274.803173 277.069997 278.512726 ********** ********** 273.404260 274.109504 283.850202 ********** ********** 273.371833 273.730123 276.561540 281.100576 ********** 211.602362
2004   44    8    0  44.3333  -3.417624  -0.000046  -0.049470   0.000000  -3.331903  -0.036252 274.805616 277.069750 278.513860 ********** ********** 273.416831 274.120566 283.845771 ********** ********** 273.383042 273.742918 276.551646 281.084459 ********** 211.608009
2004   44    9    0  44.3750   3.411063   0.000073  -0.402206   0.000000   3.852360  -0.039091 274.878859 277.081328 278.516523 ********** ********** 273.572628 274.139420 283.843005 ********** ********** 273.511199 273.764083 276.542044 281.068493 ********** 211.611767
2004   44   10    0  44.4167  14.817446   0.000006  -1.021538   0.000000  15.895072  -0.056088 275.108195 277.136784 278.530461 ********** ********** 273.981256 274.194406 283.843151 ********** ********** 273.862757 273.829202 276.533044 281.052680 ********** 211.618343
2004   44   11    0  44.4583  27.970986  -0.000107  -1.714223   0.000000  29.673688   0.011521 275.529631 277.265830 278.564561 ********** ********** 274.647417 274.318027 283.849637 ********** ********** 274.456359 273.979009 276.525490 281.037021 ********** 211.620442
2004   44   12    0  44.5000  33.784585  -0.000113  -2.015781   0.000000  35.726915   0.073450 276.089757 277.475061 278.622992 ********** ********** 275.424637 274.530377 283.867465 ********** ********** 275.180286 274.237415 276.520679 281.021523 ********** 211.613291
2004   44   13    0  44.5417  18.381060   0.000061  -1.080136   0.000000  19.425205   0.035991 276.455116 277.700252 278.697683 ********** ********** 275.689427 274.793807 283.900798 ********** ********** 275.507568 274.555896 276.519862 281.006200 ********** 211.607709
2004   44   14    0  44.5833  10.138482   0.000119  -0.345332   0.000000  10.450269   0.033544 276.554878 277.839264 278.754341 ********** ********** 275.627143 275.026026 283.947886 ********** ********** 275.512262 274.825309 276.523041 280.991068 ********** 211.604147
2004   44   15    0  44.6250   1.251563  -0.000167   0.251758   0.000000   0.944481   0.055324 276.505772 277.889823 278.780303 ********** ********** 275.452570 275.206438 284.003284 ********** ********** 275.391937 275.016702 276.529227 280.976141 ********** 211.598839
2004   44   16    0  44.6667 -12.739413  -0.000299   1.020628   0.000000 -13.813825   0.053784 276.263294 277.856518 278.778125 ********** ********** 275.012233 275.317265 284.061345 ********** ********** 275.030465 275.112341 276.537228 280.961427 ********** 211.591582
2004   44   17    0  44.7083 -19.103634  -0.000153   1.336435   0.000000 -20.433706  -0.006363 275.899888 277.739478 278.748363 ********** ********** 274.507401 275.339513 284.115557 ********** ********** 274.574170 275.092341 276.545543 280.946929 ********** 211.590454
2004   44   18    0  44.7500 -22.623460  -0.000208   1.389163   0.000000 -24.021860   0.009237 275.522283 277.578789 278.699462 ********** ********** 274.056494 275.289451 284.160362 ********** ********** 274.145226 274.981867 276.552737 280.932642 ********** 211.590605
2004   44   19    0  44.7917 -21.741897  -0.000199   1.169490   0.000000 -22.956913   0.045525 275.198512 277.410424 278.642534 ********** ********** 273.727668 275.189857 284.192559 ********** ********** 273.810810 274.815066 276.557812 280.918556 ********** 211.586626
2004   44   20    0  44.8333 -19.461706   0.000202   0.860553   0.000000 -20.374675   0.052417 274.963285 277.264574 278.589299 ********** ********** 273.524860 275.067623 284.211363 ********** ********** 273.587800 274.629572 276.560293 280.904660 ********** 211.580784
2004   44   21    0  44.8750 -15.976069   0.000372   0.525202   0.000000 -16.553114   0.051843 274.819584 277.155413 278.546786 ********** ********** 273.431385 274.942904 284.217903 ********** ********** 273.466199 274.452518 276.560159 280.890937 ********** 211.574756
2004   44   22    0  44.9167 -12.878388   0.000292   0.258007   0.000000 -13.196140   0.059745 274.753454 277.086339 278.517482 ********** ********** 273.413005 274.829915 284.214441 ********** ********** 273.420273 274.301499 276.557699 280.877376 ********** 211.568777
2004   44   23    0  44.9583 -11.119244   0.000192   0.120455   0.000000 -11.321557   0.081859 274.729339 277.049318 278.499215 ********** ********** 273.412238 274.733642 284.203639 ********** ********** 273.400719 274.181277 276.553355 280.863965 ********** 211.559428
2004   45    0    0  45.0000  -9.834735   0.000040   0.048263   0.000000  -9.920200   0.037202 274.720989 277.031113 278.489629 ********** ********** 273.408710 274.651918 284.187830 ********** ********** 273.384890 274.086740 276.547557 280.850694 ********** 211.553551
2004   45    1    0  45.0417  -8.307145   0.000000  -0.008757   0.000000  -8.337682   0.039295 274.724236 277.023746 278.485065 ********** ********** 273.414396 274.582693 284.168793 ********** ********** 273.380026 274.012810 276.540644 280.837555 ********** 211.549755
2004   45    2    0  45.0833  -6.868115   0.000000  -0.053166   0.000000  -6.876722   0.061773 274.739649 277.023906 278.482570 ********** ********** 273.433874 274.525852 284.147952 ********** ********** 273.390364 273.957429 276.532904 280.824544 ********** 211.542972
2004   45    3    0  45.1250  -6.022804  -0.000067  -0.071518   0.000000  -5.995856   0.044570 274.761502 277.029577 278.482553 ********** ********** 273.456537 274.480868 284.126504 ********** ********** 273.407152 273.918573 276.524594 280.811655 ********** 211.537716
2004   45    4    0  45.1667  -5.811058  -0.000413  -0.048790   0.000000  -5.813725   0.051458 274.778089 277.037132 278.483354 ********** ********** 273.464444 274.445058 284.105353 ********** ********** 273.414035 273.891813 276.515925 280.798884 ********** 211.531125
2004   45    5    0  45.2083  -5.547263  -0.000497  -0.039296   0.000000  -5.501254  -0.006713 274.789236 277.043359 278.485343 ********** ********** 273.467625 274.415250 284.085015 ********** ********** 273.416784 273.872208 276.507033 280.786229 ********** 211.530079
2004   45    6    0  45.2500  -6.498034  -0.000320   0.026945   0.000000  -6.512053  -0.012927 274.788949 277.047606 278.487359 ********** ********** 273.449996 274.389408 284.065756 ********** ********** 273.403342 273.856677 276.498004 280.773688 ********** 211.530994
2004   45    7    0  45.2917  -9.807855  -0.000238   0.213006   0.000000  -9.974750  -0.046112 274.745029 277.042189 278.488041 ********** ********** 273.353738 274.360108 284.047496 ********** ********** 273.323679 273.835854 276.488849 280.761258 ********** 211.535107
2004   45    8    0  45.3333 -11.193791   0.000101   0.331435   0.000000 -11.483730  -0.041495 274.647005 277.015669 278.483282 ********** ********** 273.192568 274.315382 284.029387 ********** ********** 273.179932 273.794566 276.479403 280.748938 ********** 211.540599
2004   45    9    0  45.3750  -1.051396   0.000455  -0.167492   0.000000  -0.881830  -0.002075 274.636631 276.985988 278.472967 ********** ********** 273.263233 274.265732 284.010335 ********** ********** 273.215245 273.745189 276.469409 280.736724 ********** 211.542453
2004   45   10    0  45.4167  15.724061   0.000664  -1.099236   0.000000  16.790363   0.032934 274.870327 277.015401 278.473591 ********** ********** 273.742577 274.261225 283.991754 ********** ********** 273.610407 273.751236 276.459132 280.724613 ********** 211.540315
2004   45   11    0  45.4583  31.772368   0.000383  -2.007490   0.000000  33.711874   0.067983 275.378210 277.152614 278.503903 ********** ********** 274.569159 274.352493 283.978840 ********** ********** 274.339557 273.877347 276.449753 280.712604 ********** 211.533508
2004   45   12    0  45.5000  36.961550   0.000146  -2.245506   0.000000  39.125867   0.081189 275.994367 277.388439 278.569749 ********** ********** 275.385062 274.552748 283.978726 ********** ********** 275.109780 274.139074 276.443062 280.700704 ********** 211.525441
2004   45   13    0  45.5417  37.358387  -0.000088  -2.069217   0.000000  39.314632   0.112971 276.568191 277.660033 278.653948 ********** ********** 276.044511 274.829472 283.996547 ********** ********** 275.763196 274.490430 276.440583 280.688927 ********** 211.512488
2004   45   14    0  45.5833  25.998372  -0.000264  -1.284286   0.000000  27.254052   0.028606 276.976144 277.910057 278.739517 ********** ********** 276.391595 275.140886 284.033872 ********** ********** 276.157963 274.873383 276.443102 280.677292 ********** 211.505408
2004   45   15    0  45.6250  -0.459950  -0.000313   0.353714   0.000000  -0.767486  -0.046178 276.959147 278.053714 278.803706 ********** ********** 276.023972 275.408322 284.087855 ********** ********** 275.934720 275.187604 276.450398 280.665820 ********** 211.507928
2004   45   16    0  45.6667 -16.695947  -0.000545   1.420445   0.000000 -18.045608  -0.070784 276.600248 278.026771 278.817042 ********** ********** 275.349451 275.553807 284.149364 ********** ********** 275.373225 275.333156 276.460717 280.654527 ********** 211.515910
2004   45   17    0  45.7083 -40.804715  -0.000452   2.672125   0.000000 -43.434299  -0.042540 275.932290 277.848728 278.777938 ********** ********** 274.293518 275.556852 284.207452 ********** ********** 274.453651 275.289528 276.471594 280.643419 ********** 211.521596
2004   45   18    0  45.7500 -49.906533  -0.000159   3.045347   0.000000 -52.895086  -0.056794 275.102952 277.534960 278.689712 ********** ********** 273.205221 275.398152 284.250929 ********** ********** 273.438581 275.040634 276.480285 280.632491 ********** 211.527258
2004   45   19    0  45.7917 -54.293954   0.000101   2.971142   0.000000 -57.194420  -0.070675 274.292997 277.163714 278.573548 ********** ********** 272.256699 275.116971 284.271212 ********** ********** 272.517382 274.644612 276.484388 280.621727 ********** 211.535140
2004   45   20    0  45.8333 -49.689191  -0.000150   2.354984   0.000000 -52.003881  -0.040294 273.645888 276.803962 278.452162 ********** ********** 271.623501 274.762479 284.264318 ********** ********** 271.852214 274.172073 276.482419 280.611099 ********** 211.541597
2004   45   21    0  45.8750 -52.223842  -0.000453   2.119114   0.000000 -54.346607   0.003651 273.105890 276.498432 278.344180 ********** ********** 271.042551 274.379644 284.230872 ********** ********** 271.259591 273.686140 276.473930 280.600578 ********** 211.542140
2004   45   22    0  45.9167 -48.691928  -0.000261   1.717702   0.000000 -50.401512  -0.008118 272.643937 276.232316 278.250736 ********** ********** 270.551094 273.975358 284.173075 ********** ********** 270.741744 273.196627 276.458932 280.590134 ********** 211.543112
2004   45   23    0  45.9583 -44.101057  -0.000154   1.301828   0.000000 -45.438677   0.035792 272.297778 276.014528 278.171541 ********** ********** 270.205247 273.572971 284.093878 ********** ********** 270.358501 272.730416 276.437666 280.579736 ********** 211.541031
2004   46    0    0  46.0000 -39.039473  -0.000107   0.925802   0.000000 -40.035451   0.070175 272.052529 275.847251 278.107888 ********** ********** 269.964501 273.189803 283.997405 ********** ********** 270.080355 272.307158 276.410706 280.569357 ********** 211.533989
2004   46    1    0  46.0417 -33.025751  -0.000046   0.554517   0.000000 -33.659603   0.079334 271.904414 275.728184 278.060223 ********** ********** 269.834369 272.837958 283.888201 ********** ********** 269.910576 271.938585 276.378820 280.558974 ********** 211.525618
2004   46    2    0  46.0833 -28.452709  -0.000028   0.300777   0.000000 -28.854687   0.101201 271.832244 275.653814 278.027401 ********** ********** 269.772206 272.526434 283.770947 ********** ********** 269.816384 271.632167 276.342904 280.548565 ********** 211.514370
2004   46    3    0  46.1250 -25.717582  -0.000046   0.190299   0.000000 -25.990723   0.082843 271.790981 275.610598 278.007141 ********** ********** 269.711503 272.253775 283.649924 ********** ********** 269.737996 271.382215 276.303856 280.538115 ********** 211.504451
2004   46    4    0  46.1667 -22.702884   0.000040   0.101265   0.000000 -22.893052   0.088902 271.768467 275.584576 277.994030 ********** ********** 269.666953 272.014226 283.528400 ********** ********** 269.679656 271.177356 276.262424 280.527613 ********** 211.494264
2004   46    5    0  46.2083 -18.621123   0.000101  -0.020245   0.000000 -18.693399   0.092521 271.761696 275.569619 277.985497 ********** ********** 269.642347 271.804885 283.408834 ********** ********** 269.643611 271.010668 276.219223 280.517048 ********** 211.484759
2004   46    6    0  46.2500  -5.337216   0.000356  -0.628654   0.000000  -4.842832   0.134270 271.886569 275.580655 277.981277 ********** ********** 269.882830 271.638214 283.293383 ********** ********** 269.829477 270.894520 276.174825 280.506416 ********** 211.469897
2004   46    7    0  46.2917   2.400171   0.000749  -1.059907   0.000000   3.364926   0.095151 272.180106 275.657615 277.995706 ********** ********** 270.331673 271.549376 283.185919 ********** ********** 270.224509 270.871729 276.130216 280.495713 ********** 211.458276
2004   46    8    0  46.3333  -3.609842   0.000923  -0.634169   0.000000  -3.149709   0.174036 272.389889 275.768682 278.027053 ********** ********** 270.480514 271.521847 283.090971 ********** ********** 270.402040 270.921813 276.086651 280.484943 ********** 211.443023
2004   46    9    0  46.3750  11.322786   0.001000  -1.102540   0.000000  12.139238   0.286088 272.596646 275.859180 278.051533 ********** ********** 270.752964 271.516747 283.009365 ********** ********** 270.646446 270.990150 276.044666 280.474111 ********** 211.413210
2004   46   10    0  46.4167  44.802258   0.001164  -2.812050   0.000000  47.386432   0.227876 273.244417 276.025644 278.086719 ********** ********** 271.890507 271.606734 282.942566 ********** ********** 271.622179 271.162372 276.004837 280.463228 ********** 211.383723
2004   46   11    0  46.4583  55.021264   0.000718  -3.400986   0.000000  58.271009   0.151240 274.164859 276.352908 278.172898 ********** ********** 273.172261 271.868563 282.898941 ********** ********** 272.820877 271.539199 275.969327 280.452306 ********** 211.364310
2004   46   12    0  46.5000  67.322563   0.000386  -3.790943   0.000000  70.904118   0.209388 275.166109 276.772517 278.297761 ********** ********** 274.462374 272.271967 282.886797 ********** ********** 274.051443 272.079745 275.940602 280.441371 ********** 211.344735
2004   46   13    0  46.5417  63.404363   0.000436  -3.294283   0.000000  66.389734   0.308912 276.101673 277.230114 278.438967 ********** ********** 275.519727 272.789269 282.911071 ********** ********** 275.118017 272.741557 275.920515 280.430457 ********** 211.310459
2004   46   14    0  46.5833  58.616571   0.000194  -2.551542   0.000000  61.042704   0.125409 276.746330 277.628612 278.575278 ********** ********** 276.096290 273.342087 282.972125 ********** ********** 275.764573 273.421959 275.909950 280.419606 ********** 211.287068
2004   46   15    0  46.6250  83.347427  -0.000592  -3.651691   0.000000  87.141116  -0.141998 277.650083 278.002028 278.698974 ********** ********** 277.452660 273.936594 283.065780 ********** ********** 277.005686 274.120147 275.908658 280.408858 ********** 211.290951
2004   46   16    0  46.6667  19.403148  -0.001098  -0.489549   0.000000  20.261932  -0.369234 278.097852 278.384964 278.842189 ********** ********** 277.506013 274.584503 283.192660 ********** ********** 277.287300 274.862317 275.917298 280.398255 ********** 211.328044
2004   46   17    0  46.7083 -48.520506  -0.000702   3.737481   0.000000 -51.994993  -0.262994 277.222610 278.415929 278.910968 ********** ********** 275.473993 274.983840 283.341536 ********** ********** 275.683606 275.274676 275.934119 280.387838 ********** 211.362621
2004   46   18    0  46.7500 -47.753969  -0.000408   4.079549   0.000000 -51.601876  -0.231642 275.960944 278.036239 278.834100 ********** ********** 273.780553 275.022194 283.483822 ********** ********** 274.106681 275.204709 275.952966 280.377630 ********** 211.389588
2004   46   19    0  46.7917 -45.679166  -0.000357   3.387811   0.000000 -48.821722  -0.245255 274.995314 277.560235 278.688946 ********** ********** 272.852123 274.872705 283.599365 ********** ********** 273.160003 274.887681 275.968638 280.367625 ********** 211.417103
2004   46   20    0  46.8333 -45.204732  -0.000437   2.688723   0.000000 -47.654899  -0.238555 274.269139 277.138574 278.547618 ********** ********** 272.201694 274.635616 283.682389 ********** ********** 272.480102 274.477617 275.978972 280.357800 ********** 211.444991
2004   46   21    0  46.8750 -44.392082  -0.000438   2.131153   0.000000 -46.317911  -0.205324 273.706671 276.796417 278.430021 ********** ********** 271.684136 274.352300 283.733016 ********** ********** 271.930578 274.037587 275.983267 280.348129 ********** 211.470008
2004   46   22    0  46.9167 -43.402412  -0.000372   1.732205   0.000000 -44.970425  -0.164192 273.253545 276.522779 278.335722 ********** ********** 271.238020 274.044189 283.753638 ********** ********** 271.454317 273.596240 275.981442 280.338583 ********** 211.490506
2004   46   23    0  46.9583 -40.897589  -0.000327   1.384307   0.000000 -42.145296  -0.136600 272.886140 276.301571 278.259655 ********** ********** 270.863797 273.724369 283.747518 ********** ********** 271.047586 273.167986 275.973696 280.329131 ********** 211.506774
2004   47    0    0  47.0000 -37.161774  -0.000334   1.044740   0.000000 -38.084069  -0.122444 272.607224 276.126039 278.199284 ********** ********** 270.586006 273.406733 283.718394 ********** ********** 270.732581 272.766882 275.960409 280.319748 ********** 211.522226
2004   47    1    0  47.0417 -33.976785  -0.000126   0.803558   0.000000 -34.720104  -0.060240 272.394511 275.990875 278.151585 ********** ********** 270.360763 273.102165 283.670431 ********** ********** 270.476456 272.403192 275.942133 280.310410 ********** 211.530927
2004   47    2    0  47.0833 -27.789190   0.000040   0.457639   0.000000 -28.195623  -0.051205 272.259231 275.890188 278.115261 ********** ********** 270.240143 272.817932 283.607734 ********** ********** 270.316793 272.081951 275.919497 280.301093 ********** 211.537781
2004   47    3    0  47.1250 -17.337795   0.000168  -0.064261   0.000000 -17.313730   0.040195 272.243416 275.833308 278.090651 ********** ********** 270.296176 272.570673 283.534644 ********** ********** 270.318593 271.819901 275.893253 280.291781 ********** 211.537965
2004   47    4    0  47.1667  -4.683184   0.000098  -0.750234   0.000000  -4.082602   0.149652 272.442791 275.847002 278.082084 ********** ********** 270.679945 272.392462 283.456507 ********** ********** 270.618557 271.653009 275.864461 280.282459 ********** 211.523935
2004   47    5    0  47.2083 -18.597222  -0.000018  -0.018375   0.000000 -18.721226   0.142378 272.545032 275.909735 278.095745 ********** ********** 270.659632 272.279378 283.379876 ********** ********** 270.637348 271.575408 275.834583 280.273118 ********** 211.507437
2004   47    6    0  47.2500 -28.121726   0.000153   0.740730   0.000000 -28.973274   0.110819 272.372716 275.907061 278.100250 ********** ********** 270.229373 272.146005 283.306309 ********** ********** 270.277403 271.474196 275.804142 280.263756 ********** 211.491488
2004   47    7    0  47.2917 -29.186472   0.000040   0.920019   0.000000 -29.996408  -0.110082 272.108100 275.826952 278.082359 ********** ********** 269.823141 271.968448 283.232508 ********** ********** 269.897251 271.312472 275.772489 280.254370 ********** 211.493199
2004   47    8    0  47.3333 -26.886513   0.000034   0.764635   0.000000 -27.286862  -0.364286 271.867508 275.719778 278.057358 ********** ********** 269.532184 271.766428 283.155862 ********** ********** 269.606739 271.116379 275.738969 280.244952 ********** 211.526353
2004   47    9    0  47.3750  -4.520535   0.000477  -0.389100   0.000000  -3.774294  -0.357141 271.833658 275.640398 278.036812 ********** ********** 269.670774 271.574855 283.075986 ********** ********** 269.667581 270.932194 275.703392 280.235494 ********** 211.570925
2004   47   10    0  47.4167  45.275184   0.000683  -3.131986   0.000000  48.529134  -0.121963 272.512614 275.727161 278.046465 ********** ********** 271.070691 271.513067 282.997596 ********** ********** 270.812367 270.908413 275.666712 280.225989 ********** 211.595076
2004   47   11    0  47.4583  59.711607   0.000164  -4.095426   0.000000  63.750513   0.056520 273.648172 276.082832 278.133823 ********** ********** 272.726279 271.698930 282.935460 ********** ********** 272.327621 271.197400 275.632309 280.216438 ********** 211.594331
2004   47   12    0  47.5000  59.861251  -0.000173  -3.838724   0.000000  63.609060   0.090915 274.739984 276.567483 278.280446 ********** ********** 273.996241 272.069786 282.903949 ********** ********** 273.574676 271.715418 275.603998 280.206861 ********** 211.584599
2004   47   13    0  47.5417  43.734239  -0.000024  -2.481748   0.000000  46.114793   0.101195 275.470312 277.022293 278.436538 ********** ********** 274.567285 272.520900 282.908699 ********** ********** 274.237242 272.316739 275.583896 280.197290 ********** 211.573898
2004   47   14    0  47.5833  36.669150   0.000225  -1.570949   0.000000  38.100001   0.140098 275.891613 277.345940 278.556788 ********** ********** 274.849038 272.957674 282.946235 ********** ********** 274.592894 272.871260 275.572036 280.187762 ********** 211.559230
2004   47   15    0  47.6250  20.120421   0.000179  -0.425353   0.000000  20.394106   0.151668 276.043150 277.543241 278.634253 ********** ********** 274.807289 273.349105 283.009317 ********** ********** 274.652407 273.339065 275.567360 280.178312 ********** 211.542382
2004   47   16    0  47.6667   6.523332   0.000218   0.472691   0.000000   5.872960   0.177680 275.929539 277.604946 278.666672 ********** ********** 274.489264 273.652317 283.088995 ********** ********** 274.432723 273.671979 275.568238 280.168968 ********** 211.523522
2004   47   17    0  47.7083  -1.621389   0.000118   0.927916   0.000000  -2.746541   0.197236 275.673689 277.556935 278.657571 ********** ********** 274.103438 273.856317 283.175488 ********** ********** 274.112666 273.862392 275.572638 280.159750 ********** 211.500613
2004   47   18    0  47.7500  -2.090987   0.000033   0.826989   0.000000  -3.046026   0.128051 275.426195 277.453379 278.624187 ********** ********** 273.853826 273.980838 283.260828 ********** ********** 273.879185 273.943189 275.578729 280.150667 ********** 211.483125
2004   47   19    0  47.7917   0.682995   0.000039   0.464241   0.000000   0.087316   0.131437 275.285916 277.355883 278.586944 ********** ********** 273.803902 274.064840 283.340599 ********** ********** 273.811883 273.971442 275.585345 280.141724 ********** 211.470292
