"Referencing Table","Requirement","Comment"
"`SUEWS_SiteSelect.txt`","`L`","Code for Paved surface characteristics Provides the link to column 1 of `SUEWS_NonVeg.txt`, which contains the attributes describing paved areas in this grid for this year. Value of integer is arbitrary but must match code specified in column 1 of `SUEWS_NonVeg.txt`. e.g. 331 means use the characteristics specified in the row of input file `SUEWS_NonVeg.txt` which has 331 in column 1 (Code). "
