"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MU`","
See section 2.2 Järvi et al. (2011); Appendix A Järvi et al. (2014).
Example values: 5 for EveTr Järvi et al. (2011) [J11]_  
"
