"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MU`","See section 2.2 Järvi et al. (2011) [J11]_ ; Appendix A Järvi et al. (2014) [Leena2014]_ .
Example values: 10 EveTr Järvi et al. (2011) [J11]_"
