"Referencing Table","Requirement","Comment"
"`SUEWS_Veg.txt`","`MD`","leaf-off wintertime value
Example values:
- 4. EveTr Järvi et al. (2011) [J11]_
- 1. DecTr Järvi et al. (2011) [J11]_
- 1.6 Grass Grimmond and Oke (1991) [G91]_ "
