%iy	id	it	imin	Q*	QH	QE	Qs	Qf	Wind	RH	Td	press	rain	Kdn	snow	ldown	fcld	wuh	xsmd	lai_hr	Kdiff	Kdir	Wd
2015	198	19	30	-64.07	-999	-999	-999	-999	1.64	43.04	29.52	98.29	0	1.94	-999	389.19	-999	-999	-999	-999	-999	-999	72.19
2015	198	20	0	-64.35	-999	-999	-999	-999	1.86	44.02	28.53	98.32	0	0	-999	384.52	-999	-999	-999	-999	-999	-999	71.12
2015	198	20	30	-64.28	-999	-999	-999	-999	2.26	44.58	27.96	98.36	0	0	-999	383.28	-999	-999	-999	-999	-999	-999	81.34
2015	198	21	0	-60.94	-999	-999	-999	-999	2.6	44.84	27.49	98.39	0	0	-999	386.77	-999	-999	-999	-999	-999	-999	81.96
2015	198	21	30	-61.17	-999	-999	-999	-999	3.08	44.76	27.04	98.39	0	0	-999	384.3	-999	-999	-999	-999	-999	-999	92.33
2015	198	22	0	-53.65	-999	-999	-999	-999	2.41	47.21	26.62	98.41	0	0	-999	390.17	-999	-999	-999	-999	-999	-999	94.37
2015	198	22	30	-44.6	-999	-999	-999	-999	3.38	48.43	26.34	98.43	0	0	-999	399.62	-999	-999	-999	-999	-999	-999	42.25
2015	198	23	0	-40.97	-999	-999	-999	-999	3.13	48.09	26.18	98.45	0	0	-999	401.15	-999	-999	-999	-999	-999	-999	30.22
2015	198	23	30	-32.62	-999	-999	-999	-999	2.29	48.4	26.03	98.44	0	0	-999	408.66	-999	-999	-999	-999	-999	-999	36.33
2015	199	0	0	-47.75	-999	-999	-999	-999	3.09	51.65	25.17	98.44	0	0	-999	386.76	-999	-999	-999	-999	-999	-999	25.2
2015	199	0	30	-46.51	-999	-999	-999	-999	2.24	53.19	24.67	98.45	0	0	-999	380.14	-999	-999	-999	-999	-999	-999	51.14
2015	199	1	0	-47.11	-999	-999	-999	-999	1.52	56.24	23.82	98.47	0	0	-999	370.99	-999	-999	-999	-999	-999	-999	54.68
2015	199	1	30	-39.86	-999	-999	-999	-999	1.93	61.46	22.77	98.47	0	0	-999	377.69	-999	-999	-999	-999	-999	-999	41.48
2015	199	2	0	-36.11	-999	-999	-999	-999	2.37	61.54	22.86	98.49	0	0	-999	386.07	-999	-999	-999	-999	-999	-999	41.43
2015	199	2	30	-38.78	-999	-999	-999	-999	2.16	63	22.56	98.5	0	0	-999	381.55	-999	-999	-999	-999	-999	-999	45.73
2015	199	3	0	-47.24	-999	-999	-999	-999	2.82	63.34	22.35	98.5	0	0	-999	371.51	-999	-999	-999	-999	-999	-999	41.71
2015	199	3	30	-45.88	-999	-999	-999	-999	2.54	64.8	21.98	98.51	0	0	-999	371.14	-999	-999	-999	-999	-999	-999	46.35
2015	199	4	0	-45.3	-999	-999	-999	-999	2.31	65.89	21.65	98.53	0	0	-999	369.19	-999	-999	-999	-999	-999	-999	37.3
2015	199	4	30	-31.62	-999	-999	-999	-999	2.23	67.2	21.43	98.54	0	16.31	-999	371.01	-999	-999	-999	-999	-999	-999	54.96
2015	199	5	0	-16.89	-999	-999	-999	-999	2.22	68.58	21.19	98.57	0	41.87	-999	369.35	-999	-999	-999	-999	-999	-999	44.68
2015	199	5	30	24.81	-999	-999	-999	-999	2.93	67.46	21.5	98.58	0	107.71	-999	370.69	-999	-999	-999	-999	-999	-999	31.54
2015	199	6	0	81.45	-999	-999	-999	-999	1.94	63.87	22.53	98.63	0	195.39	-999	388.5	-999	-999	-999	-999	-999	-999	30.22
2015	199	6	30	8.4	-999	-999	-999	-999	0.65	66.45	22.57	98.67	0	69.29	-999	394.4	-999	-999	-999	-999	-999	-999	62.92
2015	199	7	0	-14.16	-999	-999	-999	-999	0.94	71.17	22.12	98.74	0	14.58	-999	401.01	-999	-999	-999	-999	-999	-999	203.24
2015	199	7	30	-12.52	-999	-999	-999	-999	0.72	79.2	21.19	98.78	0	2.53	-999	405.82	-999	-999	-999	-999	-999	-999	206.05
2015	199	8	0	-5.54	-999	-999	-999	-999	1.63	82.71	20.54	98.86	0	7.24	-999	404.88	-999	-999	-999	-999	-999	-999	159.14
2015	199	8	30	30.47	-999	-999	-999	-999	1.95	85.93	19.82	98.86	0	50.91	-999	405.82	-999	-999	-999	-999	-999	-999	231.64
2015	199	9	0	64.43	-999	-999	-999	-999	1.21	91.42	19.85	98.89	0	93.37	-999	412.44	-999	-999	-999	-999	-999	-999	89.24
2015	199	9	30	62.26	-999	-999	-999	-999	1.8	90.76	20.09	98.83	0	83.6	-999	417.44	-999	-999	-999	-999	-999	-999	31.06
