"Referencing Table","Requirement","Comment"
"`SUEWS_Water.txt`","`MU`","Set to a large value (e.g. 20000 mm = 20 m) if the water body is substantial (lake, river, etc) or a small value (e.g. 10 mm) if water bodies are very shallow (e.g. fountains). This value must not exceed StateLimit (column 8)."
