"Referencing Table","Requirement","Comment"
"`SUEWS_SiteSelect.txt`","`MD` `MU`","Fraction of above-ground runoff flowing to water surface during flooding [-] Value must be in the range 0-1. Fraction of above-ground runoff that can flow to the water surface in the case of flooding. "
